BuckleyID	BuckleySeq	NFixDBID	NFixDBSeq	%Identity	AlnLength	Mismatches	GapOpens	QueryStart	QueryEnd	SeqStart	SeqEnd	EValue	Score
DQ176987_1	nifH	NC_021149.1_128	vnfH	52	290	21	2	1	172	1	290	5.02e-79	641
DQ176988_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	49	275	30	2	1	165	1	275	3.2e-70	575
DQ176989_1	nifH	DBMP01000029.1_90	vnfH	63	274	29	2	1	201	1	274	1.02e-101	808
DQ176990_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	47	275	34	3	1	162	1	275	1.17e-64	534
DQ176991_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	59	275	30	2	1	193	1	275	6.66e-96	765
DQ176992_1	nifH	DNPP01000068.1_28	vnfH	60	274	29	2	1	193	1	274	7.83e-98	779
DQ176994_1	nifH	QKFD01000024.1_189	vnfH	54	259	14	2	1	154	1	259	3.46e-74	602
DQ176995_1	nifH	QKFD01000024.1_189	vnfH	61	259	19	1	1	178	1	259	4.59e-90	720
DQ177002_1	nifH	DBMP01000029.1_90	vnfH	53	274	20	2	1	165	1	274	2.43e-77	627
DQ177006_1	nifH	DBMP01000029.1_90	vnfH	55	274	24	2	1	176	1	274	1.66e-83	673
DQ177007_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	47	275	30	2	1	158	1	275	4.53e-66	544
DQ177014_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	58	275	16	2	1	176	1	275	1.75e-90	724
DQ177025_1	nifH	NC_021149.1_128	vnfH	39	290	11	2	1	124	1	290	3.99e-45	388
DQ177036_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	57	275	20	2	1	176	1	275	3.73e-88	707
DQ177039_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	47	275	35	2	1	163	1	275	2.49e-65	539
DQ177040_1	nifH	DBMP01000029.1_90	vnfH	40	274	23	2	1	133	1	274	1.56e-48	413
DQ177041_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	48	275	26	2	1	158	1	275	8.42e-69	564
DQ224434_1	nifH	QKFD01000024.1_189	vnfH	35	259	16	3	1	107	1	259	8.16e-34	301
DQ224437_1	nifH	DNPP01000068.1_28	vnfH	32	274	18	2	1	106	1	274	1.6e-30	277
DQ224444_1	nifH	PMBV01000232.1_5	vnfH	36	226	25	3	1	107	1	226	5.47e-35	308
DQ224449_1	nifH	PMBV01000232.1_5	vnfH	35	226	28	3	1	106	1	226	3.59e-32	287
DQ224473_1	nifH	PMBV01000232.1_5	vnfH	36	226	26	2	1	107	1	226	8.94e-34	299
DQ224478_1	nifH	DBMP01000029.1_90	vnfH	32	274	19	2	1	107	1	274	4.13e-30	274
DQ224483_1	nifH	NZ_CP040272.1_833	vnfH	32	293	14	2	1	107	1	293	3.41e-33	298
DQ224498_1	nifH	PMBV01000232.1_5	vnfH	35	226	27	3	1	107	1	226	4.81e-34	301
DQ224499_1	nifH	PMBV01000232.1_5	vnfH	35	226	28	3	1	107	1	226	1.22e-33	298
DQ224505_1	nifH	PMBV01000232.1_5	vnfH	35	226	27	3	1	107	1	226	2.27e-33	296
DQ224513_1	nifH	PMBV01000232.1_5	vnfH	36	226	25	3	1	107	1	226	7.46e-35	307
DQ224515_1	nifH	QKFD01000024.1_189	vnfH	34	259	19	3	1	107	1	259	3.31e-32	289
DQ224521_1	nifH	DNPP01000068.1_28	vnfH	34	274	16	2	1	108	1	274	4.17e-34	304
DQ224525_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	33	275	16	2	1	108	1	275	2.7e-33	298
DQ224533_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	35	275	11	2	1	108	1	275	6.42e-37	325
DQ224535_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	37	275	7	2	1	108	1	275	1.23e-41	360
DQ224537_1	nifH	QKFD01000024.1_189	vnfH	36	259	15	3	1	107	1	259	5.99e-34	302
DQ224538_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	36	275	8	2	1	108	1	275	1.3e-39	345
DQ224540_1	nifH	DNPP01000068.1_28	vnfH	34	274	15	2	1	108	1	274	1.05e-33	301
DQ224541_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	34	275	15	2	1	108	1	275	2.63e-35	313
DQ224543_1	nifH	DNPP01000068.1_28	vnfH	35	274	12	2	1	108	1	274	6.32e-37	325
DQ224545_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	33	275	17	2	1	108	1	275	3.16e-32	290
DQ224552_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	33	275	17	2	1	108	1	275	1.98e-33	299
DQ224553_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	32	275	19	2	1	108	1	275	3.7e-31	282
DQ224554_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	34	275	14	2	1	108	1	275	1.68e-34	307
DQ224556_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	34	275	15	2	1	108	1	275	4.24e-34	304
DQ224563_1	nifH	DNPP01000068.1_28	vnfH	29	274	14	2	1	94	1	274	4.19e-25	235
DQ224564_1	nifH	PMBV01000232.1_5	vnfH	36	226	25	3	1	107	1	226	2.94e-35	310
DQ224566_1	nifH	NZ_BAEV01000114.1_9	vnfH	34	272	13	2	1	106	1	272	9.7e-34	301
DQ224568_1	nifH	DBMP01000029.1_90	vnfH	34	274	16	2	1	108	1	274	8.92e-35	309
DQ224569_1	nifH	PMBV01000232.1_5	vnfH	35	226	29	3	1	107	1	226	6.85e-32	285
DQ224572_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	37	275	7	2	1	108	1	275	2.29e-41	358
DQ224575_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	35	275	12	2	1	108	1	275	5.61e-36	318
DQ224577_1	nifH	QKFD01000024.1_189	vnfH	32	263	22	4	1	111	1	259	9.19e-28	256
DQ224580_1	nifH	PMBV01000232.1_5	vnfH	33	226	28	2	1	103	1	226	2.19e-29	266
DQ224585_1	nifH	QKFD01000024.1_189	vnfH	35	259	16	3	1	107	1	259	5.99e-34	302
DQ224595_1	nifH	PMBV01000232.1_5	vnfH	36	226	26	3	1	107	1	226	5.75e-33	293
DQ224597_1	nifH	NZ_CP040272.1_833	vnfH	29	293	18	2	1	103	1	293	1.73e-26	247
DQ224598_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	34	275	14	2	1	108	1	275	3.11e-34	305
DQ224601_1	nifH	PMBV01000232.1_5	vnfH	35	226	28	3	1	107	1	226	1.46e-32	290
DQ224611_1	nifH	PMBV01000232.1_5	vnfH	36	226	26	3	1	107	1	226	1.39e-34	305
DQ224626_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	36	275	10	2	1	108	1	275	3.46e-37	327
DQ224630_1	nifH	PMBV01000232.1_5	vnfH	35	226	27	3	1	107	1	226	3.09e-33	295
DQ224644_1	nifH	PMBV01000232.1_5	vnfH	32	226	26	2	1	99	1	226	5.84e-28	255
DQ224648_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	36	275	10	2	1	108	1	275	1.56e-38	337
DQ224650_1	nifH	DNPP01000068.1_28	vnfH	35	274	12	2	1	107	1	274	9.98e-36	316
DQ224654_1	nifH	DNPP01000068.1_28	vnfH	34	274	15	2	1	108	1	274	1.05e-33	301
DQ224656_1	nifH	NZ_AJLK01000041.1_8	vnfH	34	295	6	3	1	107	1	295	1.38e-35	316
DQ224659_1	nifH	DHWU01000017.1_21	anfH	36	247	17	3	1	106	1	247	1.62e-34	308
DQ224661_1	nifH	DHWU01000017.1_21	anfH	35	248	19	3	1	107	1	247	1.45e-33	301
DQ224662_1	nifH	DNPP01000068.1_28	vnfH	35	274	12	2	1	108	1	274	5.52e-36	318
DQ224667_1	nifH	DNPP01000068.1_28	vnfH	33	274	17	2	1	108	1	274	1.97e-31	284
DQ224668_1	nifH	NZ_CP040272.1_833	vnfH	30	293	15	2	1	103	1	293	2.2e-29	269
DQ224669_1	nifH	DNPP01000068.1_28	vnfH	34	274	14	2	1	108	1	274	1.65e-34	307
DQ224670_1	nifH	DHWU01000017.1_21	anfH	34	249	21	3	1	108	1	247	3.29e-32	291
DQ224680_1	nifH	PMBV01000232.1_5	vnfH	34	226	27	2	1	103	1	226	1.85e-30	274
DQ224689_1	nifH	DNPP01000068.1_28	vnfH	35	274	12	2	1	108	1	274	8.62e-37	324
DQ224691_1	nifH	PMBV01000232.1_5	vnfH	29	226	18	2	1	84	1	226	1e-20	199
DQ224692_1	nifH	DNPP01000068.1_28	vnfH	35	274	11	2	1	108	1	274	1.17e-36	323
DQ224695_1	nifH	DNPP01000068.1_28	vnfH	34	274	14	2	1	108	1	274	7.74e-34	302
DQ224696_1	nifH	QKFD01000024.1_189	vnfH	31	259	13	2	1	94	1	259	3.72e-27	250
DQ224698_1	nifH	PMBV01000232.1_5	vnfH	34	226	27	2	1	103	1	226	2.19e-29	266
DQ224701_1	nifH	NZ_CP040272.1_833	vnfH	31	293	13	2	1	103	1	293	1.92e-30	277
DQ224705_1	nifH	DBMP01000029.1_90	vnfH	34	274	15	2	1	108	1	274	6.55e-35	310
DQ224710_1	nifH	PMBV01000232.1_5	vnfH	37	226	24	3	1	107	1	226	8.48e-36	314
DQ224713_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	35	275	12	2	1	108	1	275	2.22e-36	321
DQ224724_1	nifH	PMBV01000232.1_5	vnfH	34	226	26	2	1	103	1	226	1.36e-30	275
DQ224728_1	nifH	PMBV01000232.1_5	vnfH	34	226	27	2	1	103	1	226	8.68e-30	269
DQ224731_1	nifH	NZ_CP040272.1_833	vnfH	32	293	12	2	1	107	1	293	7.34e-34	303
DQ224734_1	nifH	PMBV01000232.1_5	vnfH	35	226	25	2	1	103	1	226	3.95e-31	279
DQ224736_1	nifH	PMBV01000232.1_5	vnfH	37	226	24	2	1	107	1	226	2.44e-36	318
DQ224738_1	nifH	PMBV01000232.1_5	vnfH	36	226	26	3	1	107	1	226	3.53e-34	302
DQ226997_1	nifH	PMBV01000232.1_5	vnfH	31	226	30	4	1	101	1	226	5.59e-22	210
DQ250400_1	nifH	NZ_CP040272.1_833	vnfH	34	293	5	2	1	106	1	293	7.03e-36	318
DQ250411_1	nifH	JABXKM010000203.1_18	vnfH	33	296	9	2	1	106	1	296	8.72e-33	295
DQ273169_1	nifH	PMBV01000232.1_5	vnfH	35	226	27	2	1	107	1	226	3.09e-33	295
DQ280372_1	nifH	NC_009515.1_1693	nflH	27	265	2	3	1	73	1	265	8.4e-14	151
DQ280373_1	nifH	NC_009515.1_1693	nflH	26	265	4	2	1	73	1	265	4.75e-14	153
DQ284983_1	nifH	CAINOE010000073.1_13	vnfH	82	299	22	2	1	266	1	299	1.65e-155	1207
DQ304821_1	nifH	QKFD01000024.1_189	vnfH	39	259	17	2	1	119	1	259	1.08e-45	390
DQ304836_1	nifH	NISF01000001.1_803	anfH	35	275	5	3	1	101	1	275	3.46e-35	314
DQ304856_1	nifH	PMBV01000232.1_5	vnfH	43	227	20	3	1	119	1	226	2.79e-45	385
DQ315787_1	nifH	NZ_PJIZ01000014.1_19	vnfH	97	324	9	1	1	323	1	324	1.92e-206	1584
DQ337205_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	36	275	15	2	1	113	1	275	3.3e-38	335
DQ337961_1	nifH	DNPP01000068.1_28	vnfH	34	274	14	2	1	108	1	274	1.02e-35	316
DQ337972_1	nifH	DNPP01000068.1_28	vnfH	33	274	18	2	1	108	1	274	6.69e-33	295
DQ337976_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	35	275	12	2	1	108	1	275	3.02e-36	320
DQ337994_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	33	275	16	2	1	108	1	275	1.04e-35	316
DQ338002_1	nifH	DHWU01000017.1_21	anfH	36	250	17	3	1	109	1	247	9.43e-35	310
DQ338005_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	37	275	6	2	1	108	1	275	5.81e-41	355
DQ338006_1	nifH	PMBV01000232.1_5	vnfH	41	226	15	2	1	107	1	226	1.01e-39	343
DQ338007_1	nifH	DNPP01000068.1_28	vnfH	34	274	16	3	1	108	1	274	2.25e-34	306
DQ338008_1	nifH	DBMP01000029.1_90	vnfH	34	274	14	2	1	108	1	274	1.02e-35	316
DQ338009_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	36	275	9	2	1	108	1	275	1.14e-38	338
DQ338025_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	36	275	8	2	1	108	1	275	9.53e-40	346
DQ338037_1	nifH	DBMP01000029.1_90	vnfH	35	274	13	2	1	108	1	274	1.17e-36	323
DQ338050_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	34	275	15	2	1	108	1	275	1.23e-34	308
DQ338052_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	33	275	18	2	1	108	1	275	2.7e-33	298
DQ338056_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	29	275	13	2	1	94	1	275	1.52e-26	246
DQ338057_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	34	275	14	2	1	108	1	275	4.88e-35	311
DQ338059_1	nifH	DNPP01000068.1_28	vnfH	34	274	15	2	1	108	1	274	1.4e-35	315
DQ338065_1	nifH	PMBV01000232.1_5	vnfH	37	226	23	2	1	107	1	226	6.21e-36	315
DQ338070_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	35	275	12	2	1	108	1	275	6.42e-37	325
DQ338071_1	nifH	DBMP01000029.1_90	vnfH	34	274	15	2	1	108	1	274	1.43e-33	300
DQ338073_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	32	275	21	2	1	108	1	275	2e-31	284
DQ338075_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	35	275	13	2	1	108	1	275	2.63e-35	313
DQ338084_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	34	275	14	2	1	108	1	275	3.02e-36	320
DQ338101_1	nifH	NZ_CP040272.1_833	vnfH	32	293	13	2	1	107	1	293	4.64e-33	297
DQ338102_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	33	275	16	2	1	108	1	275	1.07e-33	301
DQ338103_1	nifH	NZ_CP040272.1_833	vnfH	32	293	12	2	1	107	1	293	2.15e-32	292
DQ338107_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	35	275	11	2	1	108	1	275	1.63e-36	322
DQ349124_1	nifH	NZ_CP009288.1_4446	vnfH	36	294	1	2	1	107	1	294	3.67e-40	350
DQ364804_1	nifH	QKFD01000024.1_189	vnfH	32	259	25	6	1	108	1	259	2.43e-26	245
DQ364807_1	nifH	NZ_CP009288.1_4446	vnfH	31	294	18	5	1	108	1	294	9.81e-25	234
DQ376005_1	nifH	DHWU01000017.1_21	anfH	30	249	12	3	1	89	1	247	6.67e-21	204
DQ398374_1	nifH	JADQBA010000033.1_53	vnfH	31	264	10	2	1	93	1	264	1.58e-29	268
DQ398377_1	nifH	NZ_CP040272.1_833	vnfH	34	293	8	2	1	107	1	293	2.1e-36	322
DQ398386_1	nifH	QKFD01000024.1_189	vnfH	34	259	6	2	1	94	1	259	6.86e-33	293
DQ398393_1	nifH	JADQBA010000033.1_53	vnfH	31	264	12	2	1	93	1	264	1.14e-27	254
DQ398402_1	nifH	QKFD01000024.1_189	vnfH	33	259	8	2	1	94	1	259	3.78e-31	280
DQ398403_1	nifH	JADQBA010000033.1_53	vnfH	31	264	12	2	1	93	1	264	1.3e-26	246
DQ398433_1	nifH	NZ_CP040272.1_833	vnfH	33	293	7	2	1	103	1	293	5.69e-33	296
DQ398437_1	nifH	QKFD01000024.1_189	vnfH	36	259	15	3	1	107	1	259	8.16e-34	301
DQ398441_1	nifH	QKFD01000024.1_189	vnfH	34	259	15	3	1	103	1	259	1.9e-31	283
DQ398442_1	nifH	PMBV01000232.1_5	vnfH	40	226	16	2	1	107	1	226	1.56e-40	349
DQ398446_1	nifH	JADQBA010000033.1_53	vnfH	32	264	8	2	1	93	1	264	1.84e-30	275
DQ398447_1	nifH	JADQBA010000033.1_53	vnfH	32	264	9	2	1	93	1	264	6.28e-30	271
DQ398448_1	nifH	PMBV01000232.1_5	vnfH	37	226	24	3	1	107	1	226	1.66e-33	297
DQ398450_1	nifH	QKFD01000024.1_189	vnfH	33	259	9	3	1	94	1	259	5.95e-28	256
DQ398452_1	nifH	QKFD01000024.1_189	vnfH	36	259	15	3	1	107	1	259	9.36e-35	308
DQ398459_1	nifH	QKFD01000024.1_189	vnfH	32	259	12	2	1	94	1	259	1.49e-27	253
DQ398460_1	nifH	NZ_CP040272.1_833	vnfH	32	293	12	2	1	107	1	293	1.36e-31	286
DQ398471_1	nifH	JADQBA010000033.1_53	vnfH	31	264	10	2	1	93	1	264	1.16e-29	269
DQ398472_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	35	275	13	2	1	108	1	275	6.65e-35	310
DQ398474_1	nifH	JADQBA010000033.1_53	vnfH	31	264	11	2	1	93	1	264	4.56e-28	257
DQ398482_1	nifH	JADQBA010000033.1_53	vnfH	32	264	9	2	1	93	1	264	3.95e-29	265
DQ398483_1	nifH	QKFD01000024.1_189	vnfH	32	259	10	2	1	94	1	259	9.5e-29	262
DQ398484_1	nifH	NZ_CP040272.1_833	vnfH	32	293	9	2	1	103	1	293	6.62e-32	288
DQ398489_1	nifH	NZ_AJLK01000041.1_8	vnfH	35	295	4	2	1	107	1	295	8.57e-37	325
DQ398497_1	nifH	JADQBA010000033.1_53	vnfH	31	264	10	2	1	93	1	264	5.36e-29	264
DQ398505_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	35	275	12	2	1	108	1	275	1.04e-35	316
DQ398507_1	nifH	JADQBA010000033.1_53	vnfH	32	264	9	2	1	93	1	264	2.91e-29	266
DQ398508_1	nifH	JADQBA010000033.1_53	vnfH	31	264	12	2	1	93	1	264	8.06e-26	240
DQ398512_1	nifH	NZ_CP040272.1_833	vnfH	33	293	9	2	1	107	1	293	6.25e-35	311
DQ398513_1	nifH	JABXKM010000203.1_18	vnfH	33	296	9	2	1	107	1	296	5.64e-34	304
DQ398518_1	nifH	NZ_CP040272.1_833	vnfH	31	293	17	2	1	107	1	293	2.77e-28	261
DQ398525_1	nifH	QKFD01000024.1_189	vnfH	36	259	15	3	1	107	1	259	5.04e-35	310
DQ398526_1	nifH	PMBV01000232.1_5	vnfH	29	226	19	2	1	85	1	226	1.87e-20	197
DQ398528_1	nifH	JADQBA010000033.1_53	vnfH	30	264	15	2	1	93	1	264	3.66e-25	235
DQ398537_1	nifH	PMBV01000232.1_5	vnfH	25	226	11	2	1	68	1	226	2.02e-13	140
DQ398542_1	nifH	QKFD01000024.1_189	vnfH	35	259	16	3	1	107	1	259	1.11e-33	300
DQ398551_1	nifH	QKFD01000024.1_189	vnfH	32	259	11	2	1	94	1	259	5.95e-28	256
DQ398558_1	nifH	NZ_CP040272.1_833	vnfH	32	293	13	2	1	107	1	293	1.84e-31	285
DQ402562_1	nifH	NZ_SJZB01000053.1_50	vnfH	40	293	6	2	1	124	1	293	3e-50	426
DQ402572_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	31	275	14	2	1	99	1	275	2.07e-27	253
DQ402600_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	33	275	7	2	1	99	1	275	8.56e-32	286
DQ402622_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	33	275	8	2	1	100	1	275	1.89e-30	276
DQ402641_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	32	275	10	2	1	99	1	275	7.25e-29	264
DQ402657_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	31	275	16	2	1	100	1	275	5.28e-27	250
DQ402667_1	nifH	NZ_SMAO01000007.1_113	vnfH	32	293	5	2	1	100	1	293	6.01e-30	273
DQ402722_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	32	275	10	2	1	98	1	275	2.39e-28	260
DQ402753_1	nifH	PMCK01000495.1_5	vnfH	42	293	16	2	1	138	1	293	6.29e-56	469
DQ402754_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	41	275	24	2	1	138	1	275	1.02e-54	459
DQ402759_1	nifH	DNPP01000068.1_28	vnfH	44	274	17	2	1	138	1	274	1.01e-57	481
DQ402766_1	nifH	DNPP01000068.1_28	vnfH	42	274	22	2	1	138	1	274	1.87e-54	457
DQ402767_1	nifH	PMBV01000232.1_5	vnfH	54	226	15	2	1	137	1	226	1.79e-63	520
DQ402770_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	45	275	15	2	1	138	1	275	1.28e-59	495
DQ402771_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	45	275	15	2	1	138	1	275	2.39e-59	493
DQ402779_1	nifH	DBMP01000029.1_90	vnfH	45	274	16	2	1	138	1	274	1.54e-58	487
DQ402785_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	44	275	18	2	1	138	1	275	2.94e-58	485
DQ402786_1	nifH	DBMP01000029.1_90	vnfH	45	274	16	2	1	138	1	274	1.38e-57	480
DQ402797_1	nifH	DNPP01000068.1_28	vnfH	41	274	18	2	1	130	1	274	5.18e-51	431
DQ402798_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	45	275	7	2	1	130	1	275	9.26e-59	488
DQ402799_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	39	275	15	2	1	122	1	275	1.28e-46	398
DQ402803_1	nifH	NZ_SJZB01000053.1_50	vnfH	43	293	11	2	1	138	1	293	2.24e-58	487
DQ402811_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	45	275	14	2	1	138	1	275	2.66e-60	500
DQ402813_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	41	275	22	2	1	135	1	275	2.95e-53	448
DQ402814_1	nifH	DBMP01000029.1_90	vnfH	45	274	15	2	1	138	1	274	5.41e-58	483
DQ402819_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	41	275	16	2	1	128	1	275	2.39e-50	426
DQ402823_1	nifH	DBMP01000029.1_90	vnfH	32	274	14	2	1	103	1	274	1.73e-31	284
DQ402824_1	nifH	PMBV01000232.1_5	vnfH	53	226	16	2	1	135	1	226	7.39e-62	508
DQ402826_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	37	275	13	2	1	116	1	275	1.94e-43	374
DQ402827_1	nifH	DNPP01000068.1_28	vnfH	24	274	12	2	1	77	1	274	2.24e-13	141
DQ402833_1	nifH	DBMP01000029.1_90	vnfH	45	274	14	2	1	138	1	274	1.13e-58	488
DQ402837_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	44	275	16	2	1	138	1	275	2.94e-58	485
DQ402838_1	nifH	DNPP01000068.1_28	vnfH	43	274	17	3	1	136	1	274	5.65e-56	468
DQ402839_1	nifH	DBMP01000029.1_90	vnfH	26	274	8	2	1	80	1	274	1.04e-16	168
DQ402848_1	nifH	PMBV01000232.1_5	vnfH	33	227	17	3	1	92	1	226	4.14e-25	233
DQ402849_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	43	275	19	2	1	138	1	275	1.93e-57	479
DQ402852_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	44	275	18	2	1	138	1	275	4.95e-57	476
DQ402853_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	41	275	15	2	1	127	1	275	1.85e-48	412
DQ402854_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	41	275	13	2	1	126	1	275	1.85e-51	434
DQ402857_1	nifH	DNPP01000068.1_28	vnfH	28	274	13	2	1	91	1	274	1.55e-22	215
DQ402858_1	nifH	DNPP01000068.1_28	vnfH	42	274	12	2	1	127	1	274	5.35e-52	438
DQ402865_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	45	275	14	2	1	138	1	275	2.66e-60	500
DQ402868_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	45	275	14	2	1	138	1	275	7.58e-61	504
DQ402869_1	nifH	DBMP01000029.1_90	vnfH	45	274	15	2	1	138	1	274	1.25e-59	495
DQ402870_1	nifH	DBMP01000029.1_90	vnfH	43	274	19	2	1	138	1	274	1.53e-55	465
DQ402874_1	nifH	DHIM01000108.1_2	vnfH	30	273	10	2	1	91	1	273	1.15e-25	239
DQ402875_1	nifH	DNPP01000068.1_28	vnfH	40	274	14	2	1	124	1	274	1.49e-47	405
DQ402877_1	nifH	DBMP01000029.1_90	vnfH	44	274	17	2	1	138	1	274	1.01e-57	481
DQ402879_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	43	275	19	2	1	138	1	275	1.14e-55	466
DQ402883_1	nifH	DBMP01000029.1_90	vnfH	45	274	16	2	1	138	1	274	1.9e-57	479
DQ402887_1	nifH	NZ_SMAO01000007.1_113	vnfH	45	293	7	2	1	138	1	293	1.08e-60	504
DQ402891_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	43	275	20	2	1	138	1	275	1.39e-54	458
DQ402901_1	nifH	NZ_JAFFQA010000017.1_82	vnfH	33	275	11	2	1	103	1	275	5.96e-33	295
DQ402902_1	nifH	DBMP01000029.1_90	vnfH	33	274	12	2	1	103	1	274	5.07e-32	288
DQ402903_1	nifH	DBMP01000029.1_90	vnfH	45	274	15	2	1	138	1	274	2.89e-58	485
DQ402904_1	nifH	DBMP01000029.1_90	vnfH	28	274	14	2	1	91	1	274	7.26e-21	202
DQ402916_1	nifH	PMBV01000232.1_5	vnfH	25	229	20	3	1	80	1	226	1.17e-14	151
DQ402920_1	nifH	PMBV01000232.1_5	vnfH	53	226	17	2	1	137	1	226	5.08e-64	524
DQ404411_1	nifH	PMBV01000232.1_5	vnfH	27	226	13	3	1	75	1	226	1.38e-16	166
DQ404412_1	nifH	QKFD01000024.1_189	vnfH	34	259	19	3	1	106	1	259	3.23e-32	289
DQ404416_1	nifH	PMBV01000232.1_5	vnfH	27	226	13	3	1	75	1	226	4.4e-16	162
DQ404437_1	nifH	QKFD01000024.1_189	vnfH	31	260	13	3	1	95	1	259	4.36e-26	242
DQ404439_1	nifH	QKFD01000024.1_189	vnfH	27	259	22	4	1	92	1	259	2.37e-17	174
DQ423539_1	nifH	PMBV01000232.1_5	vnfH	23	226	13	5	1	65	1	226	3e-05	76
DQ423542_1	nifH	PMBV01000232.1_5	vnfH	20	226	20	2	1	65	1	226	5.31e-05	74
DQ423544_1	nifH	QKFD01000024.1_189	vnfH	26	259	37	5	1	104	1	259	1.23e-14	153
DQ423545_1	nifH	PMBV01000232.1_5	vnfH	26	227	21	5	1	82	1	226	3.59e-11	123
DQ423547_1	nifH	QKFD01000024.1_189	vnfH	31	259	20	2	1	101	1	259	6.04e-27	249
DQ423548_1	nifH	QKFD01000024.1_189	vnfH	31	259	19	3	1	99	1	259	6.54e-26	241
DQ423549_1	nifH	PMBV01000232.1_5	vnfH	21	226	26	4	1	74	1	226	4.72e-05	75
DQ423552_1	nifH	PMBV01000232.1_5	vnfH	22	226	13	2	1	63	1	226	8.55e-07	88
DQ423554_1	nifH	PMBV01000232.1_5	vnfH	34	226	21	2	1	98	1	226	2.62e-29	265
DQ423555_1	nifH	QKFD01000024.1_189	vnfH	24	259	23	3	1	85	1	259	2.7e-11	125
DQ425213_1	nifH	PMBV01000232.1_5	vnfH	21	226	18	3	1	66	1	226	0.000294	68
DQ425216_1	nifH	PMBV01000232.1_5	vnfH	39	226	17	2	1	105	1	226	9.12e-37	321
DQ425217_1	nifH	PMBV01000232.1_5	vnfH	30	227	19	3	1	87	1	226	8.76e-20	192
DQ425218_1	nifH	PMBV01000232.1_5	vnfH	19	226	5	2	1	49	1	226	2.84	34
DQ425224_1	nifH	PMBV01000232.1_5	vnfH	27	227	23	6	1	86	1	226	1.81e-15	158
DQ425227_1	nifH	PMBV01000232.1_5	vnfH	36	226	23	3	1	104	1	226	1.35e-32	290
