MiseID	MiseSeq	NFixDBID	NFixDBSeq	PercIdentity	AlnLength	Mismatches	GapOpens	QueryStart	QueryEnd	SeqStart	SeqEnd	EValue	Score
WP_169145555.1	nifH_T1	JAKAVW010000005.1_23	vnfH	90	293	27	1	1	293	1	290	1.12e-174	1348
WP_169151134.1	nifH_T1	JAFEDJ010000039.1_33	vnfH	90	298	25	2	1	297	1	295	1.22e-176	1363
WP_169161048.1	nifH_T1	NZ_FYDG01000006.1_10	vnfH	90	293	27	1	1	293	1	291	1.36e-176	1362
WP_169216539.1	nifH_T1	JAHHHC010000005.1_41	vnfH	96	296	12	0	1	296	1	296	8.08e-191	1466
WP_169217771.1	nifH_T2	JAHHHH010000012.1_74	vnfH	95	326	17	0	1	326	1	326	1.86e-204	1570
WP_169243408.1	nifH_T1	NZ_AJLK01000041.1_8	vnfH	80	296	54	3	1	291	1	295	1.33e-153	1195
WP_169365197.1	nifH_T1	NZ_JAECZA010000084.1_3	vnfH	82	302	48	3	1	300	1	297	1.5e-162	1261
WP_169614081.1	nifH_T1	NZ_CP040272.1_833	vnfH	83	295	42	2	1	290	1	293	4.63e-161	1249
WP_170824259.1	nifH_T1	DBTU01000011.1_44	vnfH	86	272	37	0	1	272	1	272	1.82e-158	1227
WP_172123801.1	nifH_T1	NZ_FYDG01000006.1_10	vnfH	72	305	69	4	1	304	1	291	2.85e-137	1077
WP_172148988.1	nifH_T1	DIDB01000228.1_21	vnfH	91	293	26	0	1	293	1	293	1.84e-179	1383
WP_172202846.1	nifH_T1	NZ_SSOD01000019.1_89	vnfH	88	295	33	1	1	293	1	295	1.85e-171	1325
WP_172261098.1	nifH_T1	DBUB01000010.1_153	vnfH	90	293	29	1	1	293	1	292	1.91e-176	1361
WP_172328123.1	nifH_T1	NZ_CP022253.1_2290	vnfH	87	294	36	1	1	294	1	293	1.32e-171	1326
WP_172355833.1	nifH_T1	NZ_JAIVFR010000244.1_3	vnfH	84	297	41	2	1	291	1	297	9.29e-164	1269
WP_172451471.1	nifH_T1	NZ_AJLK01000041.1_8	vnfH	97	296	8	1	1	296	1	295	1.49e-190	1464
WP_173081603.1	nifH_T1	DNPP01000068.1_28	vnfH	84	274	45	0	1	274	1	274	1.43e-154	1199
WP_173195638.1	nifH_T1	PMCK01000495.1_5	vnfH	84	293	41	1	1	288	1	293	4.5e-165	1278
WP_173202411.1	nifH_T2	JAEZKS010000250.1_8	nflH	62	317	95	2	1	291	1	316	1.3e-124	992
WP_173807438.1	nifH_T1	NZ_AJTV01000023.1_11	vnfH	92	293	20	1	1	293	1	291	8.55e-179	1378
WP_173981169.1	nifH_T1	DISD01000044.1_49	vnfH	93	295	20	0	1	295	1	295	5.05e-186	1431
WP_173982435.1	nifH_T1	NZ_JAAIYP010000011.1_68	vnfH	92	297	22	1	1	297	1	295	3.22e-180	1389
WP_174406824.1	nifH_T1	NZ_JAFFQA010000017.1_82	vnfH	89	276	28	1	1	276	1	275	8.12e-166	1281
WP_174408783.1	nifH_T1	NZ_JAFFQA010000017.1_82	vnfH	87	276	34	1	1	276	1	275	7.93e-162	1252
WP_174625049.1	nifH_T1	NZ_RYFG02000121.1_104	vnfH	94	293	17	0	1	293	1	293	1.72e-182	1405
WP_174710323.1	nifH_T1	NZ_CP040094.1_3043	vnfH	100	297	0	0	1	297	1	297	1.93e-196	1507
WP_176067910.1	nifH_T1	PMCK01000495.1_5	vnfH	82	293	47	1	1	287	1	293	8.04e-161	1247
WP_176631888.1	nifH_T1	DNPP01000068.1_28	vnfH	81	274	53	0	1	274	1	274	1.21e-152	1185
WP_176854722.1	nifH_T1	CAIZGR010000378.1_10	vnfH	86	298	39	1	1	295	1	298	1.19e-168	1305
WP_176966236.1	nifH_T1	NZ_MZGX01000024.1_42	vnfH	78	274	59	2	1	273	1	273	1.87e-143	1118
WP_176975872.1	nifH_T1	NZ_SMAO01000007.1_113	vnfH	96	294	12	1	1	294	1	293	5.9e-185	1423
WP_177138454.1	nifH_T1	PLZT01000187.1_7	vnfH	88	297	36	0	1	297	1	297	2.57e-173	1339
WP_178366668.1	nifH_T1	DNPP01000068.1_28	vnfH	82	274	48	0	1	274	1	274	7.6e-155	1201
WP_178378079.1	nifH_T1	NZ_JACJRQ010000032.1_53	vnfH	85	297	40	1	1	292	1	297	2.01e-168	1303
WP_179051021.1	nifH_T2	JAHHHH010000012.1_74	vnfH	90	326	31	2	1	324	1	326	8.82e-193	1485
WP_179076559.1	nifH_T2	DNPP01000068.1_28	vnfH	64	299	83	3	1	299	1	274	1.25e-123	976
WP_179945170.1	nifH_T2	NZ_CP009288.1_4446	vnfH	100	294	0	0	1	294	1	294	1.11e-195	1501
WP_179980747.1	nifH_T1	NZ_MZGX01000024.1_42	vnfH	89	273	31	0	1	273	1	273	2.14e-163	1263
WP_180285251.1	nifH_T1	NZ_CP022253.1_2290	vnfH	93	298	15	1	1	298	1	293	7.65e-183	1408
WP_180326570.1	nifH_T3	JAEWSD010000176.1_20	vnfH	59	286	105	3	1	286	1	273	6.5e-107	853
WP_181592838.1	nifH_T1	NZ_CP011114.1_3785	vnfH	92	296	24	1	1	296	1	295	3.13e-180	1389
WP_182089307.1	nifH_T1	NC_021182.1_3330	vnfH	88	272	32	0	1	272	1	272	2.35e-161	1248
WP_182187960.1	nifH_T2	JAEWDM010000040.1_232	vnfH	79	285	59	1	1	285	1	284	1.74e-150	1171
WP_182188107.1	nifH_T2	NZ_MZGX01000024.1_42	vnfH	87	273	35	1	1	272	1	273	2.79e-159	1233
WP_182808260.1	nifH_T1	NZ_SSOD01000019.1_89	vnfH	88	295	32	2	1	291	1	295	3.03e-170	1316
WP_182942625.1	nifH_T1	CAJATU010000063.1_25	vnfH	92	299	23	1	1	299	1	298	5.94e-182	1402
WP_183166011.1	nifH_T2	NZ_FOFJ01000009.1_66	vnfH	94	290	17	0	1	290	1	290	7.83e-183	1407
WP_183166805.1	nifH_T1	NZ_JACHXI010000010.1_82	vnfH	100	290	0	0	1	290	1	290	1.21e-191	1471
WP_183354766.1	nifH_T1	PMCK01000495.1_5	vnfH	82	293	49	1	1	289	1	293	2.77e-159	1236
WP_183358976.1	nifH_T1	PMCK01000495.1_5	vnfH	83	293	46	1	1	289	1	293	1.17e-160	1246
WP_183718407.1	nifH_T2	NZ_MZGX01000024.1_42	vnfH	89	273	30	0	1	273	1	273	2.93e-163	1262
WP_183858867.1	nifH_T2	DBTU01000011.1_44	vnfH	86	272	38	0	1	272	1	272	2.5e-158	1226
WP_184043750.1	nifH_T1	NZ_CP022253.1_2290	vnfH	87	294	36	1	1	294	1	293	3.72e-172	1330
WP_184089132.1	nifH_T1	JAEWSD010000176.1_20	vnfH	92	273	21	0	1	273	1	273	3.26e-168	1298
WP_184256305.1	nifH_T2	JAEZKS010000250.1_8	nflH	61	319	95	4	1	291	1	316	3.21e-120	960
WP_184427658.1	nifH_T2	NZ_FYDG01000006.1_10	vnfH	92	291	21	1	1	290	1	291	7.87e-179	1378
WP_184428242.1	nifH_T1	NZ_FYDG01000006.1_10	vnfH	97	291	8	0	1	291	1	291	5.73e-190	1459
WP_184437621.1	nifH_T1	CAIZGR010000378.1_10	vnfH	86	298	38	1	1	294	1	298	1.18e-172	1334
WP_184659748.1	nifH_T3	JAEWDM010000040.1_232	vnfH	75	284	69	1	1	283	1	284	2.68e-141	1104
WP_184745999.1	nifH_T1	DNPP01000068.1_28	vnfH	84	274	43	1	1	272	1	274	1.48e-155	1206
WP_184805620.1	nifH_T1	CAINOE010000073.1_13	vnfH	91	299	24	1	1	297	1	299	6.14e-179	1380
WP_184806964.1	nifH_T1	PLZT01000187.1_7	vnfH	89	297	30	1	1	294	1	297	1.72e-173	1340
WP_184878144.1	nifH_T1	CAINOE010000073.1_13	vnfH	90	299	28	1	1	297	1	299	9.78e-177	1364
WP_185242557.1	nifH_T2	JAEZKS010000250.1_8	nflH	61	318	97	3	1	292	1	316	4.95e-121	966
WP_185259602.1	nifH_T2	JAEZKS010000250.1_8	nflH	61	319	93	4	1	292	1	316	1.12e-122	978
WP_185259680.1	nifH_T1	DBTU01000011.1_44	vnfH	86	272	37	0	1	272	1	272	3.73e-159	1232
WP_185539425.1	nifH_T2	NZ_CP047242.1_426	vnfH	99	297	3	0	1	297	1	297	1.09e-193	1487
WP_185539462.1	nifH_T1	JAHHHC010000005.1_41	vnfH	90	296	29	1	1	295	1	296	6.14e-173	1336
WP_185563996.1	nifH_T2	DNPP01000068.1_28	vnfH	70	274	81	0	1	274	1	274	2.05e-129	1016
WP_185565534.1	nifH_T1	NZ_AJLK01000041.1_8	vnfH	83	297	49	1	1	297	1	295	6.98e-163	1263
WP_185582407.1	nifH_T2	JAHHHH010000012.1_74	vnfH	88	326	35	2	1	321	1	326	5.33e-188	1450
WP_185586213.1	nifH_T2	NZ_CP040272.1_833	vnfH	97	293	7	1	1	292	1	293	2.55e-187	1440
WP_185650642.1	nifH_T2	NZ_JAEEGC010000053.1_19	vnfH	93	273	19	1	1	273	1	272	3.39e-165	1276
WP_185652606.1	nifH_T2	JAJXWJ010000032.1_21	vnfH	89	273	30	0	1	273	1	273	6.55e-165	1274
WP_185652706.1	nifH_T1	JAJXWJ010000032.1_21	vnfH	90	273	28	0	1	273	1	273	7.13e-166	1281
WP_185660179.1	nifH_T1	NZ_JAFFQA010000017.1_82	vnfH	81	275	51	1	1	274	1	275	1.43e-150	1170
WP_185674244.1	nifH_T1	DBMP01000029.1_90	vnfH	82	274	49	0	1	274	1	274	2.86e-151	1175
WP_185691287.1	nifH_T1	DBMP01000029.1_90	vnfH	82	274	49	0	1	274	1	274	4.95e-150	1166
WP_186407936.1	nifH_T1	PMIH01000030.1_57	vnfH	88	300	31	1	1	300	1	295	2.29e-175	1354
WP_186842496.1	nifH_T1	NZ_MZGX01000024.1_42	vnfH	86	273	39	0	1	273	1	273	7.41e-159	1230
WP_187385764.1	nifH_T1	NZ_CP009288.1_4446	vnfH	87	294	37	1	1	293	1	294	3.7e-172	1330
WP_187705049.1	nifH_T1	NZ_AJLK01000041.1_8	vnfH	96	296	11	2	1	295	1	295	1.03e-186	1436
WP_188039485.1	nifH_T2	JAEZKS010000250.1_8	nflH	62	320	89	4	1	292	1	316	5.19e-125	995
WP_188096697.1	nifH_T2	PLZT01000187.1_7	vnfH	90	297	27	1	1	294	1	297	2.22e-176	1361
WP_188579588.1	nifH_T2	PQAN01000100.1_14	vnfH	91	294	24	1	1	294	1	292	1.7e-178	1376
WP_188748037.1	nifH_T1	NZ_JACHXI010000010.1_82	vnfH	92	291	22	1	1	291	1	290	1.37e-177	1369
WP_189021663.1	nifH_T1	NZ_CP009288.1_4446	vnfH	84	294	41	2	1	288	1	294	7.32e-163	1262
WP_190261418.1	nifH_T1	NZ_CP053923.1_3684	vnfH	100	300	0	0	1	300	1	300	5.94e-200	1533
WP_190456639.1	nifH_T1	NZ_NOLJ01000004.1_617	vnfH	98	297	6	0	1	297	1	297	2.83e-193	1484
WP_190462869.1	nifH_T1	JABXKM010000203.1_18	vnfH	86	298	41	1	1	298	1	296	1.58e-171	1326
WP_190466572.1	nifH_T2	NZ_JABXYX010000032.1_33	vnfH	86	325	43	2	1	324	1	322	1.82e-183	1417
WP_190497321.1	nifH_T2	NZ_JACJRQ010000032.1_53	vnfH	81	297	50	1	1	292	1	297	7.84e-158	1226
WP_190503677.1	nifH_T1	NZ_JAIVFR010000244.1_3	vnfH	85	298	43	1	1	298	1	297	1.09e-170	1320
WP_190538939.1	nifH_T1	NZ_JAIVFR010000244.1_3	vnfH	82	298	53	2	1	297	1	297	1.74e-161	1253
WP_190561702.1	nifH_T2	CAIVAU010000061.1_60	vnfH	91	302	23	1	1	299	1	302	1.23e-181	1400
WP_190573990.1	nifH_T1	NZ_JACJRQ010000032.1_53	vnfH	84	298	46	2	1	297	1	297	4.61e-165	1279
WP_190584788.1	nifH_T1	NZ_JAIVFR010000244.1_3	vnfH	85	298	44	2	1	297	1	297	2.67e-166	1288
WP_190670468.1	nifH_T1	DNPP01000068.1_28	vnfH	62	280	101	1	1	280	1	274	4.37e-111	883
WP_190686702.1	nifH_T2	JAHHHH010000012.1_74	vnfH	89	326	36	1	1	325	1	326	1.71e-192	1483
WP_190698764.1	nifH_T1	JAHHHC010000005.1_41	vnfH	96	296	11	1	1	295	1	296	9.93e-190	1458
WP_190700437.1	nifH_T2	NZ_CP047242.1_426	vnfH	97	297	10	0	1	297	1	297	2.2e-190	1463
WP_190702036.1	nifH_T2	JAHHHH010000012.1_74	vnfH	89	326	36	1	1	325	1	326	8.34e-192	1478
WP_190715324.1	nifH_T1	NZ_JACJRQ010000032.1_53	vnfH	80	297	55	1	1	292	1	297	5.1e-153	1191
WP_190720641.1	nifH_T2	JAHHHH010000012.1_74	vnfH	89	327	33	2	1	326	1	326	2.22e-191	1475
WP_190825667.1	nifH_T2	JAHHHH010000012.1_74	vnfH	91	326	29	0	1	326	1	326	7.53e-198	1522
WP_190879924.1	nifH_T2	NZ_PJIZ01000014.1_19	vnfH	89	324	33	1	1	322	1	324	1.74e-190	1468
WP_190882698.1	nifH_T1	NZ_JACJRQ010000032.1_53	vnfH	100	297	1	0	1	297	1	297	2.88e-197	1513
WP_190952735.1	nifH_T2	NZ_JACJRQ010000032.1_53	vnfH	99	297	4	0	1	297	1	297	4.59e-195	1497
WP_190954475.1	nifH_T2	AP018180.1_6736	vnfH	98	297	5	0	1	297	1	297	7.97e-194	1488
WP_190959965.1	nifH_T1	NZ_JACJRQ010000032.1_53	vnfH	96	297	13	0	1	297	1	297	9.25e-192	1473
WP_190982190.1	nifH_T2	NZ_JABXYX010000032.1_33	vnfH	85	322	48	1	1	321	1	322	2.91e-182	1408
WP_190982866.1	nifH_T2	NZ_JACJTB010000003.1_166	vnfH	100	296	1	0	1	296	1	296	2.51e-196	1506
WP_191143358.1	nifH_T1	NZ_SSOD01000019.1_89	vnfH	87	295	36	2	1	292	1	295	4.28e-170	1315
WP_191154144.1	nifH_T1	PMCK01000495.1_5	vnfH	82	293	48	1	1	287	1	293	8.04e-161	1247
WP_191756245.1	nifH_T2	JAHHHH010000012.1_74	vnfH	89	326	36	1	1	325	1	326	4.42e-192	1480
WP_192149450.1	nifH_T1	PLZT01000187.1_7	vnfH	89	297	30	1	1	294	1	297	8.58e-177	1364
WP_193195278.1	nifH_T2	JABXKI010000170.1_15	vnfH	95	301	11	1	1	301	1	297	1.1e-188	1451
WP_193494679.1	nifH_T1	JAFEDJ010000039.1_33	vnfH	88	295	32	2	1	291	1	295	3.3e-171	1323
WP_193856338.1	nifH_T2	JAHHHC010000005.1_41	vnfH	81	296	50	1	1	291	1	296	5.43e-158	1227
WP_193883645.1	nifH_T1	JAHHHC010000005.1_41	vnfH	96	296	12	1	1	295	1	296	3.53e-189	1454
WP_193885862.1	nifH_T1	JAHHHC010000005.1_41	vnfH	86	298	40	1	1	298	1	296	2.74e-170	1317
WP_193896344.1	nifH_T2	NZ_CP047242.1_426	vnfH	97	297	8	1	1	296	1	297	1.05e-189	1458
WP_193936558.1	nifH_T2	CAIVAU010000061.1_60	vnfH	92	302	22	1	1	299	1	302	1.84e-182	1406
WP_193969908.1	nifH_T1	NZ_AP018248.1_5100	vnfH	80	297	51	2	1	290	1	297	3.32e-156	1214
WP_193981030.1	nifH_T1	JAHHHC010000005.1_41	vnfH	86	296	40	0	1	296	1	296	1.38e-170	1319
WP_194365640.1	nifH_T1	NZ_CP064782.1_76	vnfH	72	305	69	5	1	303	1	291	9.82e-137	1073
WP_194371943.1	nifH_T1	NZ_FYDG01000006.1_10	vnfH	74	305	65	4	1	304	1	291	3.4e-139	1091
WP_194747557.1	nifH_T1	JAKBJA010000175.1_7	vnfH	90	292	27	2	1	292	1	290	1.38e-173	1340
WP_194972099.1	nifH_T1	NZ_RYFG02000121.1_104	vnfH	91	293	22	1	1	290	1	293	5.53e-178	1372
WP_195313598.1	nifH_T1	NC_021149.1_128	vnfH	88	293	32	1	1	293	1	290	8.7e-172	1327
WP_195712356.1	nifH_T1	NZ_UPPP01000074.1_60	vnfH	84	275	42	1	1	272	1	275	1.61e-152	1184
WP_196400958.1	nifH_T1	PLZT01000187.1_7	vnfH	89	297	31	1	1	295	1	297	1.93e-174	1347
WP_196437383.1	nifH_T1	NZ_CP044205.1_988	vnfH	91	296	23	2	1	294	1	295	5.95e-177	1365
WP_196519648.1	nifH_T1	JABXKI010000170.1_15	vnfH	95	297	16	0	1	297	1	297	6.62e-188	1445
WP_196589800.1	nifH_T2	JAEWDM010000040.1_232	vnfH	80	285	51	2	1	280	1	284	1.91e-149	1163
WP_196590515.1	nifH_T2	JAEWDM010000040.1_232	vnfH	76	285	62	2	1	280	1	284	1.14e-143	1121
WP_196594002.1	nifH_T1	DBTU01000011.1_44	vnfH	86	273	38	1	1	273	1	272	1.25e-157	1221
WP_196605719.1	nifH_T1	NZ_MZGX01000024.1_42	vnfH	88	273	34	0	1	273	1	273	1.8e-161	1249
WP_196605952.1	nifH_T2	JAEWDM010000040.1_232	vnfH	80	285	52	2	1	280	1	284	1.91e-149	1163
WP_196784774.1	nifH_T1	NZ_JAFFQA010000017.1_82	vnfH	81	279	50	2	1	279	1	275	2.6e-148	1154
WP_196795821.1	nifH_T2	PQAS01000057.1_90	nflH	63	304	86	3	1	279	1	304	6.55e-124	985
WP_196812786.1	nifH_T2	NZ_AJLK01000041.1_8	vnfH	99	296	2	1	1	296	1	295	1.01e-193	1487
WP_197018133.1	nifH_T3	JAEWDM010000040.1_232	vnfH	84	285	41	2	1	280	1	284	6.03e-155	1203
WP_197537193.1	nifH_T3	JAEWDM010000040.1_232	vnfH	84	285	41	2	1	280	1	284	3.8e-157	1219
WP_197661961.1	nifH_T1	JAEWSD010000176.1_20	vnfH	94	273	17	0	1	273	1	273	7.92e-171	1317
WP_197992827.1	nifH_T2	DNPP01000068.1_28	vnfH	67	279	88	2	1	279	1	274	1.15e-121	960
WP_198125460.1	nifH_T2	NZ_PJIZ01000014.1_19	vnfH	89	324	35	1	1	322	1	324	4.13e-189	1458
WP_198289176.1	nifH_T1	NZ_AJTV01000023.1_11	vnfH	86	308	23	2	1	306	1	291	2.4e-171	1325
WP_198420427.1	nifH_T1	NZ_NHSJ01000034.1_144	vnfH	81	312	38	1	1	312	1	291	1.34e-166	1291
WP_198537789.1	nifH_T1	NZ_JAECZA010000084.1_3	vnfH	84	297	42	1	1	292	1	297	8.26e-166	1284
WP_199314413.1	nifH_T1	NZ_JACJRQ010000032.1_53	vnfH	84	297	48	1	1	296	1	297	6.16e-165	1278
WP_199336337.1	nifH_T2	DNPP01000068.1_28	vnfH	67	279	87	2	1	279	1	274	6.69e-123	969
WP_199340894.1	nifH_T2	DNPP01000068.1_28	vnfH	67	279	88	2	1	279	1	274	4.08e-121	956
WP_199385137.1	nifH_T1	PMCK01000495.1_5	vnfH	84	293	44	1	1	289	1	293	5.82e-164	1270
WP_199388827.1	nifH_T1	PMCK01000495.1_5	vnfH	85	293	40	1	1	289	1	293	4.62e-165	1278
WP_199395399.1	nifH_T1	PMCK01000495.1_5	vnfH	82	293	49	1	1	289	1	293	1.47e-159	1238
WP_199396759.1	nifH_T2	JAEZKS010000250.1_8	nflH	60	320	95	4	1	292	1	316	3.61e-121	967
WP_199519331.1	nifH_T1	NZ_MZGX01000024.1_42	vnfH	77	274	58	2	1	271	1	273	1.12e-145	1134
WP_199884226.1	nifH_T2	JAEWDM010000040.1_232	vnfH	82	284	47	1	1	279	1	284	1.11e-154	1201
WP_200176998.1	nifH_T1	NC_021149.1_128	vnfH	90	293	27	1	1	293	1	290	1.22e-175	1355
WP_200182189.1	nifH_T1	NZ_SJZB01000053.1_50	vnfH	89	295	31	1	1	295	1	293	1.48e-172	1333
WP_200194231.1	nifH_T1	NZ_AONC01000029.1_94	vnfH	83	293	49	1	1	291	1	293	2.75e-162	1258
WP_200230945.1	nifH_T1	NZ_FYDG01000006.1_10	vnfH	91	293	24	1	1	293	1	291	2.03e-177	1368
WP_200232872.1	nifH_T1	NZ_AONC01000029.1_94	vnfH	87	293	37	0	1	293	1	293	1.02e-172	1334
WP_200245964.1	nifH_T1	NZ_AONC01000029.1_94	vnfH	90	294	27	1	1	294	1	293	2.02e-176	1361
WP_200284053.1	nifH_T1	NZ_SMAO01000007.1_113	vnfH	89	295	31	1	1	295	1	293	7.83e-173	1335
WP_200327867.1	nifH_T1	NZ_SMAO01000007.1_113	vnfH	96	293	12	0	1	293	1	293	4.55e-186	1431
WP_200345179.1	nifH_T1	NZ_AONC01000029.1_94	vnfH	88	295	33	1	1	295	1	293	2.03e-172	1332
WP_200374463.1	nifH_T1	NZ_SMAO01000007.1_113	vnfH	96	293	11	0	1	293	1	293	3.92e-188	1446
WP_200383094.1	nifH_T1	NZ_SSOD01000019.1_89	vnfH	93	295	20	2	1	293	1	295	4.59e-178	1373
WP_200385946.1	nifH_T1	NZ_SMAO01000007.1_113	vnfH	95	294	15	1	1	294	1	293	3.95e-184	1417
WP_200414794.1	nifH_T1	NZ_FYDG01000006.1_10	vnfH	71	305	72	4	1	304	1	291	3.91e-137	1076
WP_200535621.1	nifH_T1	DIDB01000228.1_21	vnfH	86	293	42	0	1	293	1	293	3.32e-171	1323
WP_200987982.1	nifH_T1	NZ_AP018248.1_5100	vnfH	91	297	25	1	1	296	1	297	4.15e-179	1381
WP_201065488.1	nifH_T1	NZ_SMAO01000007.1_113	vnfH	91	295	26	1	1	295	1	293	1.79e-178	1376
WP_201079207.1	nifH_T1	NZ_LGQZ01000027.1_123	vnfH	92	301	21	2	1	299	1	301	2.27e-181	1398
WP_201153566.1	nifH_T1	NZ_BJZO01000086.1_9	vnfH	88	294	31	1	1	294	1	291	7.26e-173	1335
WP_201168071.1	nifH_T1	NZ_SJZB01000053.1_50	vnfH	85	293	43	1	1	291	1	293	3e-163	1265
WP_201246176.1	nifH_T1	NZ_AONC01000029.1_94	vnfH	90	294	28	1	1	294	1	293	9.83e-176	1356
WP_201493784.1	nifH_T1	PLZT01000187.1_7	vnfH	89	298	31	1	1	298	1	297	3.7e-177	1367
WP_201782714.1	nifH_T1	JAHHHC010000005.1_41	vnfH	92	296	23	1	1	295	1	296	2.87e-179	1382
WP_202054002.1	nifH_T1	NZ_SJZB01000053.1_50	vnfH	89	293	32	0	1	293	1	293	1.66e-174	1347
WP_202213712.1	nifH_T1	JAKAVW010000005.1_23	vnfH	86	295	37	2	1	295	1	290	7.13e-169	1306
WP_202766945.1	nifH_T1	JAJXWH010000032.1_49	vnfH	89	273	30	0	1	273	1	273	5.52e-163	1260
WP_202815995.1	nifH_T1	NZ_JAFFQA010000017.1_82	vnfH	82	278	46	2	1	277	1	275	2.92e-150	1168
WP_202903342.1	nifH_T1	NZ_CP009288.1_4446	vnfH	86	294	36	2	1	290	1	294	1.18e-167	1297
WP_203194474.1	nifH_T2	PQAN01000100.1_14	vnfH	91	293	25	1	1	293	1	292	1.1e-177	1370
WP_203388507.1	nifH_T1	JAFEDJ010000039.1_33	vnfH	92	295	21	2	1	293	1	295	1.29e-178	1377
WP_203457046.1	nifH_T2	NZ_CP009288.1_4446	vnfH	83	294	41	3	1	286	1	294	4.92e-159	1234
WP_203472830.1	nifH_T1	NZ_AP018449.1_2668	vnfH	80	284	52	1	1	280	1	284	1.11e-150	1172
WP_204150499.1	nifH_T1	NZ_JAIVFR010000244.1_3	vnfH	83	297	45	2	1	291	1	297	1.86e-160	1245
WP_204438290.1	nifH_T1	NZ_CP011114.1_3785	vnfH	80	296	53	3	1	291	1	295	2.51e-153	1193
WP_205217590.1	nifH_T1	NZ_JAFFQA010000017.1_82	vnfH	89	276	30	1	1	276	1	275	3.34e-163	1262
WP_205220765.1	nifH_T1	NZ_JAFFQA010000017.1_82	vnfH	92	275	21	0	1	275	1	275	1.11e-169	1309
WP_205227247.1	nifH_T1	NZ_JAFFQA010000017.1_82	vnfH	100	275	0	0	1	275	1	275	1.1e-184	1418
WP_205235702.1	nifH_T1	NZ_JAFFQA010000017.1_82	vnfH	89	275	29	0	1	275	1	275	1.08e-165	1280
WP_205243106.1	nifH_T1	NZ_JAFFQA010000017.1_82	vnfH	93	275	19	0	1	275	1	275	2.69e-172	1328
WP_205434803.1	nifH_T1	PLZT01000187.1_7	vnfH	91	297	24	1	1	293	1	297	6.61e-178	1372
WP_205459985.1	nifH_T1	NZ_CP064782.1_76	vnfH	72	303	70	6	1	301	1	291	3.6e-137	1076
WP_206263409.1	nifH_T2	JAHHHH010000012.1_74	vnfH	89	326	33	2	1	322	1	326	3.44e-190	1466
WP_206267712.1	nifH_T2	NZ_CP047242.1_426	vnfH	95	297	14	0	1	297	1	297	3.51e-188	1447
WP_206581058.1	nifH_T3	JAEZKS010000250.1_8	nflH	63	319	88	3	1	291	1	316	8.29e-127	1008
WP_206582165.1	nifH_T3	JAEZKS010000250.1_8	nflH	61	319	92	3	1	291	1	316	1.96e-125	998
WP_206873070.1	nifH_T1	NZ_JAIZZK010000011.1_66	vnfH	89	273	30	0	1	273	1	273	1.21e-160	1243
WP_206894880.1	nifH_T1	NZ_BJZO01000086.1_9	vnfH	87	294	35	1	1	294	1	291	2e-169	1310
WP_207018595.1	nifH_T1	CAIZGR010000378.1_10	vnfH	87	298	35	1	1	295	1	298	3.14e-172	1331
WP_207161907.1	nifH_T1	PMCK01000495.1_5	vnfH	84	293	43	1	1	289	1	293	2.25e-164	1273
WP_207355363.1	nifH_T1	CAIZDF010000619.1_3	vnfH	88	293	32	1	1	291	1	293	7.02e-173	1335
WP_207689263.1	nifH_T1	DBMP01000029.1_90	vnfH	82	274	49	0	1	274	1	274	1.39e-150	1170
WP_207893183.1	nifH_T1	NZ_SJZB01000053.1_50	vnfH	88	299	31	2	1	299	1	293	4.26e-172	1330
WP_207894684.1	nifH_T1	NC_021149.1_128	vnfH	93	290	20	0	1	290	1	290	2.73e-178	1374
WP_209105224.1	nifH_T1	CAINOE010000073.1_13	vnfH	93	299	22	0	1	299	1	299	1.86e-183	1413
WP_209384446.1	nifH_T1	PLZT01000187.1_7	vnfH	91	298	27	1	1	298	1	297	2.33e-179	1383
WP_209486269.1	nifH_T1	PLZT01000187.1_7	vnfH	92	297	22	1	1	294	1	297	8.05e-180	1386
WP_209590744.1	nifH_T3	NZ_JANUCQ010000004.1_52	nflH	100	278	0	0	1	278	1	278	1.9e-187	1445
WP_209619871.1	nifH_T1	NZ_MZGX01000024.1_42	vnfH	77	274	61	2	1	273	1	273	6.09e-142	1107
WP_209673763.1	nifH_T1	NZ_UPPP01000074.1_60	vnfH	90	276	26	2	1	275	1	275	2.98e-162	1255
WP_209689391.1	nifH_T1	NZ_UPPP01000074.1_60	vnfH	86	275	36	1	1	273	1	275	4.12e-159	1232
WP_209701084.1	nifH_T1	NZ_BAEV01000114.1_9	vnfH	89	272	29	0	1	272	1	272	1.48e-163	1264
WP_209702073.1	nifH_T2	NC_009706.1_1010	vnfH	92	272	22	0	1	272	1	272	6.77e-166	1281
WP_209765488.1	nifH_T1	NZ_AJTV01000023.1_11	vnfH	88	293	33	1	1	293	1	291	3.75e-173	1337
WP_209768162.1	nifH_T1	NZ_CP022253.1_2290	vnfH	98	295	3	1	1	295	1	293	2.39e-189	1455
WP_209872947.1	nifH_T1	NZ_CP022253.1_2290	vnfH	96	293	12	0	1	293	1	293	3.31e-186	1432
WP_209876073.1	nifH_T1	NZ_CP009288.1_4446	vnfH	83	294	44	2	1	288	1	294	4.89e-162	1256
WP_209882314.1	nifH_T1	NZ_CP022253.1_2290	vnfH	86	295	40	2	1	295	1	293	1.12e-165	1283
WP_210162491.1	nifH_T2	JAEZKS010000250.1_8	nflH	60	318	93	3	1	287	1	316	9.32e-119	949
