	GenomeID	nifH	nifD	nifK	vnfD	vnfH	vnfK	anfD	anfH	anfK	nflD	nflH	ChlN	ChIl	ChlB
2133	GB_GCA_016937715.1	JAFGWA010000026.1_3	JAFGWA010000028.1_18	JAFGWA010000028.1_19											
2134	RS_GCF_000427465.1	NZ_ATYB01000014.1_3062	NZ_KE386497.1_80	NZ_KE386497.1_79											
2135	GB_GCA_016793065.1	JAEULV010000112.1_6	JAEULV010000137.1_4	JAEULV010000137.1_5											
2136	RS_GCF_005153485.1	NZ_CP039740.1_190	NZ_CP039740.1_561	NZ_CP039740.1_562											
2137	GB_GCA_903843965.1	CAIMRY010000009.1_48	CAIMRY010000029.1_223	CAIMRY010000029.1_224											
2138	RS_GCF_012910955.1	NZ_WTVQ01000009.1_51	NZ_WTVQ01000001.1_190	NZ_WTVQ01000001.1_191											
2139	GB_GCA_903932535.1	CAIZGR010000453.1_35	CAIZGR010000632.1_3	CAIZGR010000632.1_2	CAIZGR010000455.1_3	CAIZGR010000378.1_10	CAIZGR010000455.1_5						CAIZGR010000815.1_15	CAIZGR010000237.1_3	CAIZGR010000237.1_1
2140	GB_GCA_012799995.1	JAAZKE010000068.1_12	JAAZKE010000008.1_34	JAAZKE010000008.1_35											
2141	RS_GCF_016745395.1	NZ_JAERVJ010000001.1_286	NZ_JAERVJ010000007.1_22	NZ_JAERVJ010000007.1_23											
2142	RS_GCF_000177635.2	NC_014836.1_1384	NC_014836.1_695	NC_014836.1_696											
2143	RS_GCF_001652265.1	NZ_LWBS01000198.1_67	NZ_LWBS01000418.1_44	NZ_LWBS01000418.1_43											
2144	GB_GCA_003252145.1	QKDJ01000328.1_3	QKDJ01000313.1_9	QKDJ01000021.1_3											
2145	GB_GCA_015057315.1	SVER01000042.1_4	SVER01000002.1_61	SVER01000002.1_62											
2146	GB_GCA_016713625.1	JADJOT010000002.1_123	JADJOT010000009.1_470	JADJOT010000009.1_471											
2147	GB_GCA_018777385.1	JAFJYB010000003.1_454	JAFJYB010000003.1_626	JAFJYB010000003.1_627											
2148	RS_GCF_000020385.1	NC_010814.1_3175	NC_010814.1_643	NC_010814.1_642											
2149	GB_GCA_010672455.1	JAAHGO010000033.1_27	JAAHGO010000012.1_328	JAAHGO010000012.1_327									JAAHGO010000067.1_18	JAAHGO010000067.1_16	JAAHGO010000013.1_19
2150	RS_GCF_900176305.1	NZ_FWXH01000025.1_17	NZ_FWXH01000008.1_52	NZ_FWXH01000008.1_53											
2151	RS_GCF_000223985.1	NZ_AFWV01000008.1_104	NZ_AFWV01000003.1_364	NZ_AFWV01000003.1_363									NZ_AFWV01000003.1_173	NZ_AFWV01000003.1_176	NZ_AFWV01000003.1_174
2152	GB_GCA_017460905.1	JAFTZZ010000217.1_3	JAFTZZ010000140.1_2	JAFTZZ010000140.1_3											
2153	RS_GCF_000015165.1	NC_009485.1_157	NC_009485.1_5588	NC_009485.1_5587									NC_009485.1_6069	NC_009485.1_6066	NC_009485.1_6068
2154	GB_GCA_903851415.1	CAINOE010000059.1_74	CAINOE010000124.1_86	CAINOE010000155.1_120	CAINOE010000124.1_81	CAINOE010000073.1_13	CAINOE010000124.1_79						CAINOE010000140.1_26	CAINOE010000140.1_23	CAINOE010000140.1_25
2155	RS_GCF_004114935.1	NZ_CP022221.1_381	NZ_CP022221.1_1998	NZ_CP022221.1_1999											
2156	RS_GCF_016583835.1	NZ_NRRW01000003.1_74	NZ_NRRW01000075.1_8	NZ_NRRW01000075.1_9									NZ_NRRW01000099.1_5	NZ_NRRW01000114.1_3	NZ_NRRW01000099.1_6
2157	RS_GCF_008932245.1	NZ_CP034909.1_3102	NZ_CP034911.1_419	NZ_CP034911.1_418											
2158	GB_GCA_002392545.1	DGHF01000181.1_1	DGHF01000158.1_12	DGHF01000158.1_11											
2159	RS_GCF_001571775.1	NZ_LRVM01000001.1_231	NZ_LRVM01000004.1_233	NZ_LRVM01000004.1_234											
2160	GB_GCA_017889545.1	JAGFZV010000008.1_78	JAGFZV010000013.1_58	JAGFZV010000013.1_57											
2161	GB_GCA_016931935.1	JAFGDW010000163.1_5	JAFGDW010000180.1_29	JAFGDW010000180.1_28											
2162	GB_GCA_015272395.1	JACYLQ010000005.1_70	JACYLQ010000030.1_3	JACYLQ010000030.1_4									JACYLQ010000036.1_7	JACYLQ010000036.1_9	JACYLQ010000016.1_73
2163	RS_GCF_007290395.1	NZ_CP041656.1_2575	NZ_CP041656.1_5037	NZ_CP041656.1_5038									NZ_CP041656.1_1463	NZ_CP041656.1_1460	NZ_CP041656.1_1462
2164	RS_GCF_014218335.1	NZ_AP023367.1_4474	NZ_AP023367.1_2347	NZ_AP023367.1_2346											
2165	GB_GCA_017084465.1	CP070896.1_3516	CP070896.1_4867	CP070896.1_982											
2166	RS_GCF_004341395.1	NZ_SLXT01000014.1_43	NZ_SLXT01000007.1_97	NZ_SLXT01000001.1_179									NZ_SLXT01000003.1_49	NZ_SLXT01000003.1_50	NZ_SLXT01000003.1_48
2167	GB_GCA_903888645.1	CAISUK010000537.1_6	CAISUK010000629.1_2	CAISUK010000246.1_1									CAISUK010000258.1_12	CAISUK010000258.1_9	CAISUK010000258.1_11
2168	GB_GCA_900319625.1	ONPD01000007.1_42	ONPD01000009.1_32	ONPD01000009.1_33											
2169	GB_GCA_903873725.1	CAIQPV010000549.1_7	CAIQPV010000543.1_9	CAIQPV010000543.1_8											
2170	GB_GCA_000875945.1	JPZU01000001.1_1387	JPZU01000001.1_1131	JPZU01000001.1_58											
2171	RS_GCF_000472665.1	NZ_AXAC01000025.1_50	NZ_AXAC01000027.1_14	NZ_AXAC01000027.1_15											
2172	RS_GCF_004340685.1	NZ_SLUN01000002.1_77	NZ_SLUN01000019.1_24	NZ_SLUN01000019.1_25											
2173	RS_GCF_000449425.2	NZ_AVHW01000112.1_55	NZ_AVHW01000066.1_17	NZ_AVHW01000066.1_18											
2174	RS_GCF_000406105.1	NZ_CM001974.1_4011	NZ_CM001974.1_415	NZ_CM001974.1_416											
2175	RS_GCF_014023275.1	NZ_CP054693.1_41	NZ_CP054698.1_4098	NZ_CP054698.1_4133									NZ_CP054698.1_4866	NZ_CP054698.1_4864	NZ_CP054698.1_1085
2176	RS_GCF_900112155.1	NZ_FOKQ01000025.1_53	NZ_FOKQ01000005.1_28	NZ_FOKQ01000005.1_29											
2177	GB_GCA_015709205.1	JACCQO010000033.1_9	JACCQO010000001.1_40	JACCQO010000001.1_41				JACCQO010000008.1_40	JACCQO010000008.1_43	JACCQO010000008.1_38					
2178	RS_GCF_000482425.1	NZ_KI519399.1_302	NZ_KI519399.1_4324	NZ_KI519399.1_4323											
2179	RS_GCF_002278135.2	NZ_CP029425.1_2128	NZ_CP029425.1_892	NZ_CP029425.1_891											
2180	RS_GCF_000426925.1	NZ_KE384694.1_32	NZ_KE384676.1_84	NZ_KE384689.1_10									NZ_KE384670.1_21	NZ_KE384670.1_23	NZ_KE384663.1_108
2181	GB_GCA_016185075.1	JACPOH010000174.1_17	JACPOH010000359.1_6	JACPOH010000359.1_2											
2182	GB_GCA_011170375.1	DUEV01000005.1_158	DUEV01000007.1_8	DUEV01000007.1_9											
2183	GB_GCA_900102065.1	FMVK01000001.1_265	FMVK01000010.1_19	FMVK01000010.1_18											
2184	RS_GCF_900143285.1	NZ_FRDN01000006.1_291	NZ_FRDN01000005.1_78	NZ_FRDN01000005.1_79				NZ_FRDN01000007.1_288	NZ_FRDN01000007.1_291	NZ_FRDN01000007.1_286					
2185	GB_GCA_903857795.1	CAIOGM010000073.1_12	CAIOGM010000045.1_9	CAIOGM010000045.1_8											
2186	RS_GCF_000332095.2	NZ_KI913950.1_65	NZ_KI913949.1_3328	NZ_KI913949.1_3329									NZ_KI913949.1_4604	NZ_KI913949.1_4602	NZ_KI913949.1_4702
2187	RS_GCF_005484945.1	NZ_CP034035.1_1139	NZ_CP034035.1_1682	NZ_CP034035.1_1683				NZ_CP034035.1_2724	NZ_CP034035.1_2725	NZ_CP034035.1_2722					
2188	RS_GCF_009428905.1	NZ_WHYR01000041.1_19	NZ_WHYR01000032.1_15	NZ_WHYR01000032.1_16											
2189	RS_GCF_003627755.1	NZ_CP032694.1_4421	NZ_CP032696.1_241	NZ_CP032696.1_242											
2190	GB_GCA_016214985.1	JACRMM010000012.1_67	JACRMM010000013.1_2	JACRMM010000013.1_1											
2191	GB_GCA_016219375.1	JACRNC010000008.1_158	JACRNC010000021.1_44	JACRNC010000021.1_45											
2192	RS_GCF_001317355.1	NZ_LKET01000051.1_233	NZ_LKET01000021.1_307	NZ_LKET01000021.1_308											
2193	GB_GCA_001604135.1	LVAT01000016.1_65	LVAT01000020.1_24	LVAT01000020.1_23											
2194	GB_GCA_002347615.1	DDYH01000018.1_35	DDYH01000026.1_21	DDYH01000026.1_22											
2195	GB_GCA_003486305.1	DNGJ01000317.1_10	DNGJ01000357.1_4	DNGJ01000160.1_1									DNGJ01000447.1_16	DNGJ01000460.1_30	DNGJ01000445.1_1
2196	GB_GCA_002347185.1	DDXK01000060.1_21	DDXK01000077.1_15	DDXK01000077.1_14											
2197	GB_GCA_004193545.1	RPGO01000033.1_201	RPGO01000033.1_49	RPGO01000033.1_50							RPGO01000005.1_157	RPGO01000033.1_46			
2198	RS_GCF_001938565.1	NZ_MSYM01000008.1_189	NZ_MSYM01000011.1_94	NZ_MSYM01000011.1_95									NZ_MSYM01000013.1_427	NZ_MSYM01000013.1_424	NZ_MSYM01000013.1_426
2199	RS_GCF_003347515.1	NZ_QEII01000299.1_95	NZ_QEII01000297.1_146	NZ_QEII01000297.1_147											
2200	RS_GCF_000026145.1	NC_009445.1_187	NC_009445.1_5087	NC_009445.1_5086									NC_009445.1_1542	NC_009445.1_1545	NC_009445.1_1543
2201	GB_GCA_903863885.1	CAIPEB010000743.1_22	CAIPEB010000462.1_18	CAIPEB010000462.1_17											
2202	GB_GCA_015206945.1	JADEXV010000101.1_21	JADEXV010000262.1_14	JADEXV010000012.1_12									JADEXV010000094.1_22	JADEXV010000094.1_24	JADEXV010000061.1_10
2203	RS_GCF_011682075.1	NZ_VSMK01000518.1_3	NZ_VSMK01000127.1_5	NZ_VSMK01000127.1_6											
2204	GB_GCA_017998195.1	JAGODN010000001.1_14	JAGODN010000242.1_4	JAGODN010000242.1_5											
2205	RS_GCF_000022085.1	NC_011894.1_1025	NC_011894.1_3949	NC_011894.1_3948											
2206	GB_GCA_009692425.1	SHZF01000021.1_34	SHZF01000003.1_55	SHZF01000003.1_56											
2207	RS_GCF_016756615.1	NZ_AP023262.1_1183	NZ_AP023262.1_6788	NZ_AP023262.1_6787											
2208	GB_GCA_002841435.1	PGZS01000040.1_24	PGZS01000251.1_3	PGZS01000251.1_2											
2209	GB_GCA_903901335.1	CAIUQR010000028.1_62	CAIUQR010000122.1_19	CAIUQR010000122.1_18											
2210	RS_GCF_017352135.1	NZ_CP071454.1_1713	NZ_CP071458.1_203	NZ_CP071458.1_204											
2211	RS_GCF_014197695.1	NZ_JACIGB010000026.1_46	NZ_JACIGB010000012.1_23	NZ_JACIGB010000012.1_24	NZ_JACIGB010000008.1_144	NZ_JACIGB010000012.1_22	NZ_JACIGB010000008.1_142	NZ_JACIGB010000009.1_105	NZ_JACIGB010000009.1_104	NZ_JACIGB010000009.1_107			NZ_JACIGB010000003.1_30	NZ_JACIGB010000003.1_33	NZ_JACIGB010000003.1_31
2212	RS_GCF_000246895.1	NZ_BAEV01000070.1_4	NZ_BAEV01000046.1_23	NZ_BAEV01000046.1_22	NZ_BAEV01000114.1_8	NZ_BAEV01000114.1_9	NZ_BAEV01000114.1_6								
2213	RS_GCF_001870905.1	NZ_LNDC01000080.1_22	NZ_LNDC01000078.1_36	NZ_LNDC01000078.1_37											
2214	RS_GCF_016612535.1	NZ_JAENXS010000001.1_2118	NZ_JAENXS010000001.1_3194	NZ_JAENXS010000001.1_3195											
2215	RS_GCF_015711015.1	NZ_CP064653.1_3057	NZ_CP064653.1_1557	NZ_CP064653.1_1556											
2216	RS_GCF_900114835.1	NZ_FOUJ01000003.1_182	NZ_FOUJ01000005.1_129	NZ_FOUJ01000005.1_130							NZ_FOUJ01000003.1_344	NZ_FOUJ01000001.1_632			
2217	RS_GCF_000730165.1	NZ_CP022110.1_52	NZ_CP022110.1_1035	NZ_CP022110.1_1036											
2218	RS_GCF_900128885.1	NZ_FQTU01000002.1_30	NZ_FQTU01000001.1_12	NZ_FQTU01000001.1_13											
2219	GB_GCA_002482415.1	DLFY01000095.1_11	DLFY01000306.1_12	DLFY01000306.1_11											
2220	GB_GCA_009930275.1	RZYP01000126.1_1	RZYP01000025.1_8	RZYP01000025.1_9											
2221	RS_GCF_000802225.1	NZ_JTDI01000007.1_428	NZ_JTDI01000004.1_229	NZ_JTDI01000004.1_228											
2222	RS_GCF_900094605.1	NZ_FMAI01000021.1_69	NZ_FMAI01000005.1_245	NZ_FMAI01000005.1_246											
2223	RS_GCF_900197875.1	NZ_FZMO01000536.1_42	NZ_FZMO01000203.1_5	NZ_FZMO01000203.1_6											
2224	RS_GCF_000213555.1	NZ_GL891980.1_500	NZ_GL891979.1_628	NZ_GL891979.1_627											
2225	GB_GCA_003164755.1	PLUB01000098.1_3	PLUB01000010.1_105	PLUB01000010.1_104				PLUB01000010.1_86	PLUB01000010.1_81	PLUB01000010.1_89	PLUB01000053.1_26	PLUB01000053.1_27			
2226	GB_GCA_903861005.1	CAIOSP010000073.1_9	CAIOSP010000170.1_35	CAIOSP010000170.1_34											
2227	GB_GCA_017746715.1	JAGHZQ010000091.1_16	JAGHZQ010000053.1_78	JAGHZQ010000053.1_79									JAGHZQ010000035.1_8	JAGHZQ010000035.1_9	JAGHZQ010000026.1_152
2228	RS_GCF_007860135.1	NZ_SJPV01000004.1_210	NZ_SJPV01000001.1_558	NZ_SJPV01000001.1_557											
2229	GB_GCA_003134075.1	PLAI01000150.1_10	PLAI01000141.1_63	PLAI01000141.1_62											
2230	RS_GCF_002288525.1	NZ_CP023067.1_3122	NZ_CP023069.1_373	NZ_CP023069.1_372											
2231	RS_GCF_001941975.1	NZ_LSLJ01000002.1_509	NZ_LSLJ01000002.1_15	NZ_LSLJ01000002.1_14											
2232	GB_GCA_002367275.1	DFBE01000070.1_2	DFBE01000048.1_6	DFBE01000048.1_7											
2233	GB_GCA_903855705.1	CAINZT010000188.1_4	CAINZT010000139.1_18	CAINZT010000139.1_19									CAINZT010000218.1_34	CAINZT010000218.1_32	CAINZT010000218.1_33
2234	RS_GCF_000376385.1	NZ_AQWN01000008.1_9	NZ_AQWN01000004.1_182	NZ_AQWN01000004.1_183											
2235	GB_GCA_016719055.1	JADKAW010000029.1_12	JADKAW010000058.1_24	JADKAW010000058.1_25											
2236	RS_GCF_001305575.3	NZ_CP012373.2_3135	NZ_CP012373.2_747	NZ_CP012373.2_748											
2237	RS_GCF_014697105.1	NZ_JACJRF010000023.1_22	NZ_JACJRF010000027.1_7	NZ_JACJRF010000027.1_21									NZ_JACJRF010000004.1_124	NZ_JACJRF010000004.1_122	NZ_JACJRF010000001.1_106
2238	RS_GCF_000024625.1	NC_013407.1_949	NC_013407.1_1084	NC_013407.1_1085							NC_013407.1_738	NC_013407.1_882			
2239	GB_GCA_002502735.1	DAQC01000001.1_1061	DAQC01000001.1_536	DAQC01000001.1_537							DAQC01000001.1_637	DAQC01000001.1_1207			
2240	RS_GCF_010587385.1	NZ_CP047475.1_859	NZ_CP047475.1_1190	NZ_CP047475.1_1191											
2241	GB_GCA_014237365.1	JABZFQ010000206.1_28	JABZFQ010000194.1_8	JABZFQ010000333.1_3											
2242	GB_GCA_007130885.1	SLRQ01000066.1_67	SLRQ01000066.1_86	SLRQ01000066.1_85											
2243	RS_GCF_000341615.1	NZ_AOBS01000036.1_75	NZ_AOBS01000009.1_53	NZ_AOBS01000009.1_52											
2244	RS_GCF_000147875.1	NC_014507.1_2717	NC_014507.1_260	NC_014507.1_259							NC_014507.1_1003	NC_014507.1_2229			
2245	RS_GCF_004745945.1	NZ_SRLE01000009.1_374	NZ_SRLE01000004.1_33	NZ_SRLE01000004.1_34											
2246	GB_GCA_012719555.1	JAAYAE010000314.1_1	JAAYAE010000064.1_6	JAAYAE010000064.1_5											
2247	RS_GCF_011516635.3	NZ_JAAOLC030000001.1_8191	NZ_JAAOLC030000001.1_9175	NZ_JAAOLC030000001.1_9176											
2248	GB_GCA_016278415.1	JADQBV010000047.1_7	JADQBV010000231.1_28	JADQBV010000231.1_27											
2249	GB_GCA_001698425.1	MBRE01000047.1_51	MBRE01000094.1_19	MBRE01000094.1_18									MBRE01000037.1_104	MBRE01000037.1_107	MBRE01000059.1_19
2250	RS_GCF_009800965.1	NZ_WUAF01000007.1_191	NZ_WUAF01000001.1_82	NZ_WUAF01000001.1_83											
2251	RS_GCF_015353075.1	NZ_CP064187.1_3837	NZ_CP064191.1_157	NZ_CP064191.1_158											
2252	RS_GCF_016599855.1	NZ_CP067041.1_189	NZ_CP067041.1_1250	NZ_CP067041.1_1251											
2253	RS_GCF_001590795.1	NZ_JXDL01000001.1_4718	NZ_JXDL01000001.1_2182	NZ_JXDL01000001.1_2181											
2254	GB_GCA_016938875.1	JAFGTV010000051.1_9	JAFGTV010000065.1_16	JAFGTV010000065.1_15									JAFGTV010000020.1_11	JAFGTV010000020.1_8	JAFGTV010000020.1_10
2255	GB_GCA_002350445.1	DEEV01000074.1_14	DEEV01000007.1_5	DEEV01000007.1_4											
2256	RS_GCF_002222655.1	NZ_CP022423.1_27	NZ_CP022423.1_580	NZ_CP022423.1_579											
2257	GB_GCA_903911305.1	CAIWDB010000320.1_12	CAIWDB010000049.1_5	CAIWDB010000049.1_4											
2258	GB_GCA_002868945.1	PKTX01000055.1_44	PKTX01000037.1_30	PKTX01000037.1_29											
2259	RS_GCF_002208625.1	NZ_MRCT01000094.1_5	NZ_MRCT01000071.1_8	NZ_MRCT01000071.1_7							NZ_MRCT01000029.1_2	NZ_MRCT01000045.1_4			
2260	RS_GCF_900104055.1	NZ_FNJQ01000020.1_31	NZ_FNJQ01000024.1_46	NZ_FNJQ01000024.1_45											
2261	RS_GCF_004327335.1	NZ_QJUO01000032.1_23	NZ_QJUO01000007.1_35	NZ_QJUO01000007.1_36											
2262	RS_GCF_009857815.1	NZ_WVVW01000002.1_539	NZ_WVVW01000001.1_783	NZ_WVVW01000001.1_782											
2263	GB_GCA_010906965.1	JAAFHB010000035.1_19	JAAFHB010000376.1_4	JAAFHB010000286.1_2											
2264	RS_GCF_016865365.1	NZ_AP024469.1_4063	NZ_AP024469.1_4004	NZ_AP024469.1_4003				NZ_AP024469.1_3340	NZ_AP024469.1_3341	NZ_AP024469.1_3338					
2265	GB_GCA_016213215.1	JACRAW010000044.1_13	JACRAW010000003.1_2	JACRAW010000003.1_3											
2266	RS_GCF_001687105.1	NZ_CP014595.1_1536	NZ_CP014595.1_38	NZ_CP014595.1_39											
2267	GB_GCA_003251955.1	QKDV01000304.1_3	QKDV01000290.1_2	QKDV01000290.1_3											
2268	RS_GCF_000420865.1	NZ_ATVT01000004.1_209	NZ_ATVT01000005.1_27	NZ_ATVT01000005.1_28											
2269	GB_GCA_902766825.1	CACXFB010000032.1_6	CACXFB010000018.1_31	CACXFB010000018.1_30											
2270	GB_GCA_002791575.1	PFXI01000035.1_6	PFXI01000096.1_3	PFXI01000096.1_4											
2271	RS_GCF_000820505.1	NZ_JWJD01000001.1_607	NZ_JWJD01000005.1_121	NZ_JWJD01000005.1_122											
2272	GB_GCA_903918705.1	CAIXFP010000721.1_2	CAIXFP010000617.1_4	CAIXFP010000582.1_1											
2273	GB_GCA_017997155.1	JAGOFO010000072.1_3	JAGOFO010000042.1_9	JAGOFO010000042.1_10											
2274	RS_GCF_011516885.1	NZ_WOTD01000005.1_62	NZ_WOTD01000003.1_26	NZ_WOTD01000003.1_25											
2275	RS_GCF_900115265.1	NZ_FOVU01000001.1_1075	NZ_FOVU01000015.1_86	NZ_FOVU01000015.1_85											
2276	GB_GCA_905214955.1	CAJMON010000028.1_10	CAJMON010000048.1_9	CAJMON010000048.1_8											
2277	GB_GCA_002314445.1	DCFX01000008.1_81	DCFX01000053.1_13	DCFX01000053.1_14											
2278	GB_GCA_009777005.1	WRMT01000132.1_2	WRMT01000062.1_2	WRMT01000062.1_1							WRMT01000082.1_2	WRMT01000331.1_2			
2279	RS_GCF_900111595.1	NZ_FOHN01000027.1_19	NZ_FOHN01000005.1_42	NZ_FOHN01000005.1_41											
2280	RS_GCF_017876815.1	NZ_JAGIOS010000001.1_1293	NZ_JAGIOS010000003.1_579	NZ_JAGIOS010000003.1_578											
2281	RS_GCF_013036995.1	NZ_JAAOXG010000004.1_27	NZ_JAAOXG010000093.1_12	NZ_JAAOXG010000093.1_11											
2282	GB_GCA_003157035.1	PMIF01000160.1_3	PMIF01000270.1_4	PMIF01000169.1_2											
2283	RS_GCF_001644015.1	NZ_LUUI01000149.1_32	NZ_LUUI01000092.1_18	NZ_LUUI01000092.1_19											
2284	RS_GCF_017795745.1	NZ_CP059067.1_4621	NZ_CP059067.1_4819	NZ_CP059067.1_4820									NZ_CP059067.1_1335	NZ_CP059067.1_1332	NZ_CP059067.1_1334
2285	GB_GCA_002402635.1	DHGE01000043.1_14	DHGE01000137.1_3	DHGE01000141.1_1											
2286	GB_GCA_011358715.1	DTND01000162.1_1	DTND01000308.1_6	DTND01000308.1_7											
2287	RS_GCF_000226255.1	NZ_AGFG01000050.1_6	NZ_AGFG01000060.1_114	NZ_AGFG01000060.1_115											
2288	RS_GCF_007115085.1	NZ_SULK01000026.1_18	NZ_SULK01000010.1_121	NZ_SULK01000010.1_122											
2289	RS_GCF_002958735.1	NZ_PPGH01000037.1_367	NZ_PPGH01000037.1_160	NZ_PPGH01000037.1_159									NZ_PPGH01000035.1_224	NZ_PPGH01000035.1_221	NZ_PPGH01000035.1_223
2290	GB_GCA_013178225.1	JABLXE010000018.1_42	JABLXE010000022.1_13	JABLXE010000022.1_12							JABLXE010000002.1_204	JABLXE010000022.1_16			
2291	RS_GCF_009811655.1	NZ_BGJX01000020.1_32	NZ_BGJX01000002.1_83	NZ_BGJX01000002.1_82											
2292	GB_GCA_002869615.1	PKUH01000120.1_21	PKUH01000036.1_19	PKUH01000036.1_18											
2293	RS_GCF_014489115.1	NZ_JACTAH010000002.1_938	NZ_JACTAH010000002.1_829	NZ_JACTAH010000002.1_830											
2294	RS_GCF_900142005.1	NZ_FQZL01000004.1_157	NZ_FQZL01000005.1_298	NZ_FQZL01000005.1_299											
2295	GB_GCA_009886055.1	VFJM01000064.1_3	VFJM01000430.1_4	VFJM01000430.1_3											
2296	GB_GCA_903884655.1	CAISFO010000045.1_88	CAISFO010000066.1_11	CAISFO010000066.1_12											
2297	RS_GCF_000284375.1	NC_017249.1_581	NC_017249.1_7927	NC_017249.1_7926											
2298	RS_GCF_004323185.1	NZ_NAPS01000003.1_237	NZ_NAPS01000001.1_2	NZ_NAPS01000001.1_11									NZ_NAPS01000001.1_1779	NZ_NAPS01000001.1_1781	NZ_NAPS01000002.1_1969
2299	RS_GCF_000007345.1	NC_003552.1_2924	NC_003552.1_4103	NC_003552.1_4104				NC_003552.1_1245	NC_003552.1_1248	NC_003552.1_1243	NC_003552.1_3807	NC_003552.1_2105			
2300	RS_GCF_000482785.1	NZ_AXWS01000014.1_278	NZ_AXWS01000007.1_489	NZ_AXWS01000007.1_488											
2301	GB_GCA_002926195.1	MZXQ01000322.1_6	MZXQ01000108.1_5	MZXQ01000108.1_7							MZXQ01000232.1_28	MZXQ01000108.1_2			
2302	RS_GCF_009362735.1	NZ_WHNP01000014.1_141	NZ_WHNP01000072.1_2	NZ_WHNP01000072.1_3											
2303	GB_GCA_000828975.1	AP014683.1_2797	AP014683.1_1378	AP014683.1_1377											
2304	GB_GCA_015492515.1	WGEZ01000056.1_12	WGEZ01000006.1_30	WGEZ01000006.1_31											
2305	GB_GCA_001311985.1	BBCJ01000002.1_35	BBCJ01000001.1_19	BBCJ01000001.1_43											
2306	GB_GCA_003963435.1	RXJC01000252.1_2	RXJC01000028.1_1	RXJC01000028.1_2											
2307	GB_GCA_002471665.1	DKQK01000020.1_32	DKQK01000029.1_123	DKQK01000029.1_124											
2308	RS_GCF_900156335.1	NZ_FTMZ01000009.1_94	NZ_FTMZ01000024.1_34	NZ_FTMZ01000024.1_33											
2309	GB_GCA_018829945.1	JAHJTI010000007.1_9	JAHJTI010000115.1_11	JAHJTI010000341.1_2											
2310	RS_GCF_900107145.1	NZ_FNOW01000054.1_6	NZ_FNOW01000025.1_24	NZ_FNOW01000025.1_23									NZ_FNOW01000001.1_56	NZ_FNOW01000001.1_59	NZ_FNOW01000001.1_57
2311	GB_GCA_002412555.1	DHVH01000223.1_8	DHVH01000231.1_2	DHVH01000231.1_1											
2312	RS_GCF_003952485.1	NZ_CP034447.1_1805	NZ_CP034447.1_5	NZ_CP034447.1_7027											
2313	GB_GCA_005502875.1	SCMV01000035.1_31	SCMV01000067.1_6	SCMV01000067.1_5											
2314	GB_GCA_018261735.1	JAGTRM010000051.1_9	JAGTRM010000007.1_59	JAGTRM010000007.1_60											
2315	GB_GCA_011051565.1	DRKX01000137.1_13	DRKX01000122.1_8	DRKX01000122.1_7											
2316	GB_GCA_017861365.1	JAGFXR010000010.1_42	JAGFXR010000001.1_89	JAGFXR010000001.1_88											
2317	RS_GCF_001311825.1	NZ_BBCB01000013.1_34	NZ_BBCB01000009.1_32	NZ_BBCB01000009.1_33											
2318	RS_GCF_000224515.1	NZ_AGAF01000148.1_137	NZ_AGAF01000125.1_9	NZ_AGAF01000125.1_8				NZ_AGAF01000212.1_38	NZ_AGAF01000212.1_35	NZ_AGAF01000212.1_40					
2319	RS_GCF_011045125.1	NZ_JAAKZF010000001.1_396	NZ_JAAKZF010000030.1_63	NZ_JAAKZF010000030.1_64											
2320	RS_GCF_003634315.1	NZ_RBXL01000001.1_1289	NZ_RBXL01000001.1_520	NZ_RBXL01000001.1_521									NZ_RBXL01000001.1_712	NZ_RBXL01000001.1_709	NZ_RBXL01000001.1_711
2321	RS_GCF_002008365.1	NZ_MRDL01000015.1_420	NZ_MRDL01000009.1_35	NZ_MRDL01000009.1_36											
2322	GB_GCA_002501695.1	DANZ01000096.1_8	DANZ01000141.1_25	DANZ01000141.1_24							DANZ01000089.1_15	DANZ01000089.1_14			
2323	GB_GCA_009773645.1	WSYB01000006.1_64	WSYB01000018.1_148	WSYB01000018.1_149											
2324	GB_GCA_905067555.1	CAJHIS010000042.1_3	CAJHIS010000027.1_14	CAJHIS010000027.1_13											
2325	RS_GCF_003034985.1	NZ_PZKG01000001.1_130	NZ_PZKG01000009.1_26	NZ_PZKG01000009.1_25									NZ_PZKG01000079.1_1	NZ_PZKG01000033.1_4	NZ_PZKG01000033.1_2
2326	RS_GCF_000515415.1	NZ_KI911783.1_917	NZ_KI911783.1_1810	NZ_KI911783.1_1811											
2327	GB_GCA_017889625.1	JAGGAD010000035.1_23	JAGGAD010000016.1_55	JAGGAD010000016.1_54											
2328	GB_GCA_002319795.1	DCFU01000031.1_12	DCFU01000034.1_54	DCFU01000034.1_55											
2329	RS_GCF_004114915.1	NZ_CP022219.1_6538	NZ_CP022219.1_5349	NZ_CP022219.1_5348											
2330	RS_GCF_002312815.1	NZ_NKQJ01000009.1_103	NZ_NKQJ01000002.1_145	NZ_NKQJ01000002.1_144											
2331	RS_GCF_001499735.1	NZ_LN848257.1_5099	NZ_LN848257.1_3505	NZ_LN848257.1_3507									NZ_LN848257.1_5761	NZ_LN848257.1_5764	NZ_LN848257.1_5762
2332	GB_GCA_002509495.1	DAEV01000035.1_30	DAEV01000038.1_11	DAEV01000038.1_12							DAEV01000070.1_6	DAEV01000020.1_8			
