	GenomeID	nifH	nifD	nifK	vnfD	vnfH	vnfK	anfD	anfH	anfK	nflD	nflH	ChlN	ChIl	ChlB
1226	RS_GCF_000426485.1	NZ_AUFL01000011.1_116	NZ_AUFL01000011.1_119	NZ_AUFL01000011.1_120				NZ_AUFL01000008.1_102	NZ_AUFL01000008.1_105	NZ_AUFL01000008.1_100					
1227	GB_GCA_000010645.1	AP010656.1_637	AP010656.1_640	AP010656.1_641											
1228	GB_GCA_017550335.1	JAFZPM010000008.1_17	JAFZPM010000008.1_19	JAFZPM010000026.1_49											
1229	GB_GCA_001603035.1	LVAS01000062.1_6	LVAS01000062.1_9	LVAS01000062.1_10											
1230	GB_GCA_016278385.1	JADQBY010000002.1_214	JADQBY010000002.1_217	JADQBY010000002.1_218							JADQBY010000006.1_78	JADQBY010000006.1_79			
1231	GB_GCA_905236225.1	CAJOPM010000155.1_2	CAJOPM010000032.1_5	CAJOPM010000032.1_6											
1232	GB_GCA_002314775.1	DCHE01000088.1_57	DCHE01000088.1_59	DCHE01000088.1_60											
1233	GB_GCA_016219185.1	JACRBZ010000091.1_21	JACRBZ010000091.1_24	JACRBZ010000091.1_25											
1234	GB_GCA_018054715.1	JAGPIY010000055.1_10	JAGPIY010000055.1_7	JAGPIY010000055.1_6											
1235	GB_GCA_017550445.1	JAFZOV010000141.1_66	JAFZOV010000141.1_67	JAFZOV010000141.1_68											
1236	GB_GCA_016765495.1	JAESPV010000032.1_39	JAESPV010000032.1_42	JAESPV010000045.1_5											
1237	GB_GCA_014804675.1	JAAUZH010000007.1_9	JAAUZH010000007.1_7	JAAUZH010000007.1_6											
1238	GB_GCA_905235455.1	CAJOLL010000010.1_15	CAJOLL010000010.1_10	CAJOLL010000010.1_12											
1239	RS_GCF_003254275.1	NZ_QKZK01000008.1_27	NZ_QKZK01000008.1_30	NZ_QKZK01000008.1_31											
1240	GB_GCA_903893795.1	CAITNO010000037.1_65	CAITNO010000037.1_62	CAITNO010000037.1_61											
1241	RS_GCF_016919005.1	NZ_JAFFQE010000012.1_20	NZ_JAFFQE010000012.1_17	NZ_JAFFQE010000012.1_16											
1242	GB_GCA_003247345.1	QJZS01000199.1_1	QJZS01000199.1_4	QJZS01000199.1_5											
1243	GB_GCA_017527905.1	JAFXPK010000001.1_120	JAFXPK010000001.1_118	JAFXPK010000001.1_103											
1244	RS_GCF_016919065.1	NZ_JAFFQA010000017.1_82	NZ_JAFFQA010000017.1_79	NZ_JAFFQA010000017.1_78											
1245	GB_GCA_016214845.1	JACRMS010000030.1_108	JACRMS010000039.1_77	JACRMS010000039.1_76											
1246	GB_GCA_014859785.1	JACUTP010000077.1_1	JACUTP010000077.1_4	JACUTP010000077.1_5							JACUTP010000018.1_6	JACUTP010000018.1_7			
1247	RS_GCF_900086705.1	NZ_LT575483.1_2781	NZ_LT575483.1_2784	NZ_LT575483.1_2785											
1248	GB_GCA_017649635.1	JAGCGM010000291.1_9	JAGCGM010000291.1_11	JAGCGM010000079.1_5											
1249	GB_GCA_002310215.1	DBYR01000006.1_19	DBYR01000006.1_21	DBYR01000006.1_39											
1250	GB_GCA_017962085.1	JAGCWA010000012.1_44	JAGCWA010000012.1_46	JAGCWA010000012.1_66											
1251	GB_GCA_016285885.1	JAEERP010000002.1_176	JAEERP010000002.1_174	JAEERP010000002.1_155											
1252	RS_GCF_000422245.1	NZ_ATHI01000027.1_73	NZ_ATHI01000027.1_70	NZ_ATHI01000027.1_69											
1253	GB_GCA_013336025.1	JAAXUM010000013.1_9	JAAXUM010000013.1_12	JAAXUM010000013.1_13				JAAXUM010000012.1_6	JAAXUM010000012.1_9	JAAXUM010000012.1_4			JAAXUM010000272.1_1	JAAXUM010000328.1_3	JAAXUM010000328.1_2
1254	GB_GCA_015709315.1	JACCQI010000006.1_21	JACCQI010000006.1_18	JACCQI010000006.1_17											
1255	GB_GCA_903838095.1	CAILXE010000153.1_1	CAILXE010000386.1_2	CAILXE010000386.1_3									CAILXE010000402.1_3	CAILXE010000466.1_3	CAILXE010000466.1_4
1256	GB_GCA_903822595.1	CAIJPS010000002.1_1	CAIJPS010000002.1_4	CAIJPS010000002.1_5									CAIJPS010000065.1_37	CAIJPS010000065.1_39	CAIJPS010000065.1_38
1257	GB_GCA_018817515.1	JAHIUD010000076.1_11	JAHIUD010000076.1_14	JAHIUD010000076.1_15											
1258	GB_GCA_012513915.1	JAAZBG010000126.1_3	JAAZBG010000126.1_6	JAAZBG010000126.1_7											
1259	GB_GCA_017441505.1	JAFRXL010000034.1_53	JAFRXL010000034.1_57	JAFRXL010000034.1_56											
1260	GB_GCA_903994455.1	CAJEXI010000041.1_11	CAJEXI010000041.1_8	CAJEXI010000041.1_7									CAJEXI010000004.1_96	CAJEXI010000004.1_98	CAJEXI010000004.1_97
1261	RS_GCF_001263795.1	NZ_LHUR01000010.1_74	NZ_LHUR01000010.1_71	NZ_LHUR01000010.1_70											
1262	GB_GCA_002067755.1	MVQH01000075.1_42	MVQH01000075.1_39	MVQH01000075.1_38							MVQH01000077.1_60	MVQH01000071.1_6			
1263	GB_GCA_007116145.1	SKJB01000067.1_16	SKJB01000067.1_19	SKJB01000067.1_20											
1264	RS_GCF_000297095.1	NZ_AEEA01000066.1_60	NZ_AEEA01000066.1_57	NZ_AEEA01000066.1_56				NZ_AEEA01000019.1_81	NZ_AEEA01000019.1_78	NZ_AEEA01000019.1_83					
1265	GB_GCA_903851385.1	CAINOC010000025.1_40	CAINOC010000045.1_127	CAINOC010000045.1_126				CAINOC010000018.1_15	CAINOC010000018.1_12	CAINOC010000046.1_2			CAINOC010000004.1_3	CAINOC010000004.1_1	CAINOC010000004.1_2
1266	GB_GCA_900315395.1	OMZC01000123.1_8	OMZC01000123.1_10	OMZC01000123.1_9											
1267	RS_GCF_003610535.1	NZ_RAPN01000001.1_3236	NZ_RAPN01000001.1_3239	NZ_RAPN01000001.1_3240											
1268	GB_GCA_008633435.1	RKSL01000116.1_1	RKSL01000116.1_4	RKSL01000116.1_5											
1269	GB_GCA_002067365.1	MVRK01000029.1_105	MVRK01000029.1_102	MVRK01000029.1_101							MVRK01000031.1_52	MVRK01000111.1_21			
1270	RS_GCF_003182595.1	NZ_PDNZ01000007.1_87	NZ_PDNZ01000007.1_90	NZ_PDNZ01000007.1_91									NZ_PDNZ01000002.1_226	NZ_PDNZ01000002.1_224	NZ_PDNZ01000002.1_225
1271	GB_GCA_004796425.1	QZLB01000070.1_3	QZLB01000079.1_7	QZLB01000079.1_6											
1272	GB_GCA_004195025.1	SGBB01000018.1_23	SGBB01000018.1_27	SGBB01000018.1_28											
1273	GB_GCA_013792135.1	VMSP01000123.1_6	VMSP01000123.1_9	VMSP01000123.1_10											
1274	GB_GCA_002449335.1	DKDL01000108.1_21	DKDL01000108.1_19	DKDL01000108.1_20											
1275	GB_GCA_016866305.1	VGMX01000001.1_29	VGMX01000001.1_32	VGMX01000001.1_33									VGMX01000012.1_35	VGMX01000012.1_37	VGMX01000012.1_36
1276	GB_GCA_003520205.1	DOVG01000019.1_11	DOVG01000019.1_12	DOVG01000019.1_13											
1277	GB_GCA_002424635.1	DIKT01000095.1_21	DIKT01000095.1_24	DIKT01000095.1_25											
1278	RS_GCF_000174895.1	NZ_ACOK01000116.1_47	NZ_ACOK01000094.1_8	NZ_ACOK01000117.1_119											
1279	RS_GCF_010470675.1	NZ_VOIQ01000006.1_166	NZ_VOIQ01000006.1_169	NZ_VOIQ01000006.1_170											
1280	RS_GCF_900108205.1	NZ_FNUU01000004.1_121	NZ_FNUU01000004.1_124	NZ_FNUU01000004.1_123											
1281	GB_GCA_003249255.1	QKJP01000063.1_33	QKJP01000063.1_36	QKJP01000063.1_37											
1282	RS_GCF_016918565.1	NZ_JAFFQD010000001.1_284	NZ_JAFFQD010000001.1_281	NZ_JAFFQD010000001.1_280											
1283	RS_GCF_002243045.1	NZ_MBKP01000025.1_21	NZ_MBKP01000025.1_18	NZ_MBKP01000025.1_17							NZ_MBKP01000005.1_21	NZ_MBKP01000005.1_22			
1284	RS_GCF_000425265.1	NZ_KE384343.1_64	NZ_KE384343.1_61	NZ_KE384343.1_60											
1285	GB_GCA_004195035.1	SGBD01000001.1_814	SGBD01000001.1_818	SGBD01000001.1_819											
1286	GB_GCA_011372855.1	DSAE01000145.1_2	DSAE01000145.1_5	DSAE01000145.1_6											
1287	RS_GCF_010470665.1	NZ_VOPZ01000006.1_227	NZ_VOPZ01000006.1_230	NZ_VOPZ01000006.1_231											
1288	GB_GCA_016931935.1	JAFGDW010000180.1_32	JAFGDW010000180.1_29	JAFGDW010000180.1_28											
1289	GB_GCA_013151365.1	JAADIK010000036.1_5	JAADIK010000036.1_2	JAADIK010000036.1_1											
1290	RS_GCF_000178155.2	NZ_ADKM02000112.1_8	NZ_ADKM02000124.1_6	NZ_ADKM02000008.1_9											
1291	GB_GCA_002429385.1	DIZL01000042.1_18	DIZL01000042.1_15	DIZL01000042.1_14											
1292	GB_GCA_017961235.1	JAGCXQ010000022.1_1	JAGCXQ010000001.1_4	JAGCXQ010000001.1_2											
1293	RS_GCF_001936595.1	NZ_MLBG01000001.1_81	NZ_MLBG01000001.1_78	NZ_MLBG01000001.1_77				NZ_MLBG01000120.1_11	NZ_MLBG01000120.1_8	NZ_MLBG01000023.1_3					
1294	GB_GCA_016937215.1	JAFGWI010000240.1_13	JAFGWI010000240.1_10	JAFGWI010000240.1_9											
1295	GB_GCA_003857025.1	RPOO01000347.1_3	RPOO01000209.1_5	RPOO01000209.1_4							RPOO01000156.1_5	RPOO01000003.1_20			
1296	RS_GCF_000237085.1	NC_016627.1_1263	NC_016627.1_1266	NC_016627.1_1267											
1297	RS_GCF_000255555.1	NZ_AGRW01000050.1_16	NZ_AGRW01000050.1_4	NZ_AGRW01000050.1_10											
1298	GB_GCA_016290875.1	JAEEVL010000007.1_12	JAEEVL010000007.1_17	JAEEVL010000007.1_18											
1299	GB_GCA_017642335.1	JAGCPF010000063.1_66	JAGCPF010000063.1_65	JAGCPF010000063.1_64											
1300	GB_GCA_016937015.1	JAFGWT010000002.1_1	JAFGWT010000002.1_4	JAFGWT010000002.1_5											
1301	GB_GCA_002482565.1	DLGG01000139.1_36	DLGG01000139.1_33	DLGG01000139.1_32											
1302	GB_GCA_016287245.1	JAEEWG010000012.1_24	JAEEWG010000012.1_19	JAEEWG010000012.1_21											
1303	RS_GCF_900114545.1	NZ_FOTI01000014.1_22	NZ_FOTI01000014.1_19	NZ_FOTI01000014.1_18											
1304	GB_GCA_902796065.1	CADBNS010000168.1_1	CADBNS010000145.1_9	CADBNS010000145.1_8											
1305	GB_GCA_016927285.1	JAFGMZ010000066.1_3	JAFGMZ010000066.1_6	JAFGMZ010000066.1_7									JAFGMZ010000188.1_2	JAFGMZ010000025.1_2	JAFGMZ010000025.1_1
1306	GB_GCA_017551625.1	JAFZLF010000044.1_3	JAFZLF010000028.1_5	JAFZLF010000028.1_3											
1307	RS_GCF_000426705.1	NZ_AUFW01000017.1_143	NZ_AUFW01000017.1_140	NZ_AUFW01000017.1_139											
1308	RS_GCF_000711735.1	NZ_JONL01000005.1_23	NZ_JONL01000005.1_26	NZ_JONL01000005.1_27											
1309	GB_GCA_902761355.1	CACWJY010000023.1_9	CACWJY010000023.1_8	CACWJY010000023.1_7											
1310	GB_GCA_016795425.1	JAEUHG010000004.1_19	JAEUHG010000004.1_20	JAEUHG010000004.1_21											
1311	RS_GCF_001618385.1	NZ_BDCR01000002.1_21	NZ_BDCR01000002.1_24	NZ_BDCR01000002.1_25											
1312	GB_GCA_017428545.1	JAFRQR010000020.1_189	JAFRQR010000020.1_184	JAFRQR010000020.1_186											
1313	GB_GCA_011047235.1	DSNN01000208.1_1	DSNN01000336.1_3	DSNN01000336.1_2											
1314	GB_GCA_001311985.1	BBCJ01000001.1_16	BBCJ01000001.1_19	BBCJ01000001.1_43											
1315	RS_GCF_009847015.1	NZ_WVEM01000015.1_74	NZ_WVEM01000015.1_77	NZ_WVEM01000015.1_78											
1316	GB_GCA_001603905.1	LVAE01000048.1_50	LVAE01000048.1_49	LVAE01000048.1_48											
1317	RS_GCF_002843385.1	NZ_MVDE01000017.1_12	NZ_MVDE01000017.1_9	NZ_MVDE01000017.1_8											
1318	RS_GCF_900240215.1	NZ_LT964681.1_636	NZ_LT964681.1_638	NZ_LT964681.1_637											
1319	GB_GCA_009712605.1	WASO01000010.1_170	WASO01000010.1_167	WASO01000010.1_166											
1320	GB_GCA_013334545.1	JAAXXJ010000323.1_1	JAAXXJ010000323.1_4	JAAXXJ010000492.1_2											
1321	GB_GCA_000739515.1	DF820458.1_517	DF820458.1_514	DF820458.1_513											
1322	GB_GCA_902762735.1	CACWPP010000036.1_14	CACWPP010000036.1_15	CACWPP010000036.1_16											
1323	GB_GCA_902756345.1	CACVQR010000001.1_199	CACVQR010000001.1_200	CACVQR010000001.1_201											
1324	GB_GCA_902783775.1	CACZSI010000131.1_5	CACZSI010000131.1_4	CACZSI010000131.1_3											
1325	RS_GCF_009795715.1	NZ_WTCR01000004.1_286	NZ_WTCR01000004.1_289	NZ_WTCR01000004.1_290											
1326	GB_GCA_902781565.1	CACZJT010000011.1_20	CACZJT010000011.1_21	CACZJT010000011.1_22											
1327	RS_GCF_004745425.1	NZ_PGGK01000004.1_118	NZ_PGGK01000004.1_121	NZ_PGGK01000004.1_122							NZ_PGGK01000001.1_82	NZ_PGGK01000001.1_83			
1328	RS_GCF_900177705.1	NZ_FXBA01000008.1_73	NZ_FXBA01000008.1_74	NZ_FXBA01000008.1_75											
1329	RS_GCF_900142475.1	NZ_FRAY01000002.1_217	NZ_FRAY01000002.1_216	NZ_FRAY01000002.1_215											
1330	RS_GCF_000183135.1	NC_014734.1_1432	NC_014734.1_1435	NC_014734.1_1436				NC_014734.1_1371	NC_014734.1_1374	NC_014734.1_1369					
1331	GB_GCA_900316465.1	ONDD01000006.1_51	ONDD01000006.1_52	ONDD01000006.1_53											
1332	RS_GCF_000519125.1	NZ_JAEX01000002.1_42	NZ_JAEX01000002.1_45	NZ_JAEX01000002.1_46											
1333	GB_GCA_003251015.1	QKIO01000137.1_13	QKIO01000137.1_16	QKIO01000137.1_17											
1334	GB_GCA_902794535.1	CADBHQ010000058.1_12	CADBHQ010000058.1_11	CADBHQ010000058.1_8											
1335	GB_GCA_903899865.1	CAIUKZ010000157.1_8	CAIUKZ010000157.1_5	CAIUKZ010000157.1_4											
1336	RS_GCF_000621145.1	NZ_JHZB01000027.1_31	NZ_JHZB01000027.1_34	NZ_JHZB01000027.1_35				NZ_JHZB01000015.1_72	NZ_JHZB01000015.1_69	NZ_JHZB01000015.1_74					
1337	RS_GCF_900142545.1	NZ_FRBF01000032.1_18	NZ_FRBF01000032.1_19	NZ_FRBF01000032.1_20											
1338	GB_GCA_002382755.1	DFZT01000026.1_1	DFZT01000067.1_4	DFZT01000067.1_3											
1339	RS_GCF_002201795.1	NZ_CP021904.1_674	NZ_CP021904.1_677	NZ_CP021904.1_678											
1340	GB_GCA_903911085.1	CAIWCC010000038.1_12	CAIWCC010000038.1_15	CAIWCC010000038.1_16											
1341	RS_GCF_900177375.1	NZ_FWZU01000001.1_912	NZ_FWZU01000001.1_915	NZ_FWZU01000001.1_916											
1342	GB_GCA_016936255.1	JAFGYE010000026.1_59	JAFGYE010000026.1_62	JAFGYE010000026.1_63											
1343	GB_GCA_016735415.1	JAERRP010000737.1_2	JAERRP010000841.1_1	JAERRP010000841.1_2											
1344	RS_GCF_002210295.1	NZ_MWQH01000001.1_201	NZ_MWQH01000001.1_200	NZ_MWQH01000001.1_199											
1345	GB_GCA_902785885.1	CADAAS010000015.1_3	CADAAS010000015.1_2	CADAAS010000015.1_1											
1346	RS_GCF_900199545.1	NZ_LT962670.1_208	NZ_LT962670.1_206	NZ_LT962670.1_207											
1347	GB_GCA_003486305.1	DNGJ01000239.1_2	DNGJ01000357.1_4	DNGJ01000160.1_1									DNGJ01000447.1_16	DNGJ01000460.1_30	DNGJ01000445.1_1
1348	RS_GCF_900188235.1	NZ_FZNT01000008.1_161	NZ_FZNT01000008.1_164	NZ_FZNT01000008.1_165											
1349	RS_GCF_009762775.1	NZ_CP046401.1_3147	NZ_CP046401.1_3150	NZ_CP046401.1_3151											
1350	GB_GCA_017460585.1	JAFUAR010000226.1_13	JAFUAR010000261.1_3	JAFUAR010000261.1_2											
1351	GB_GCA_015057085.1	SVFB01000036.1_67	SVFB01000036.1_65	SVFB01000036.1_66											
1352	GB_GCA_001799365.1	MGTI01000009.1_2	MGTI01000009.1_5	MGTI01000009.1_6											
1353	GB_GCA_017412605.1	JAFPWY010000007.1_54	JAFPWY010000007.1_55	JAFPWY010000007.1_56											
1354	RS_GCF_002240205.1	NZ_CP022571.1_1532	NZ_CP022571.1_1535	NZ_CP022571.1_1536									NZ_CP022571.1_2077	NZ_CP022571.1_2075	NZ_CP022571.1_2076
1355	GB_GCA_902795385.1	CADBLC010000050.1_5	CADBLC010000050.1_4	CADBLC010000050.1_3											
1356	GB_GCA_017649565.1	JAGCGO010000100.1_54	JAGCGO010000100.1_55	JAGCGO010000100.1_56											
1357	GB_GCA_902762855.1	CACWPR010000058.1_5	CACWPR010000058.1_1	CACWPR010000058.1_2											
1358	GB_GCA_001657575.1	LBCX01000114.1_4	LBCX01000114.1_1	LBCX01000006.1_1				LBCX01000005.1_29	LBCX01000005.1_26	LBCX01000005.1_31					
1359	RS_GCF_004345615.1	NZ_SLWK01000010.1_127	NZ_SLWK01000010.1_130	NZ_SLWK01000010.1_131											
1360	GB_GCA_902797535.1	CADBTD010000242.1_5	CADBTD010000242.1_6	CADBTD010000242.1_7											
1361	GB_GCA_003565035.1	PXDP01000002.1_5	PXDP01000002.1_4	PXDP01000002.1_3											
1362	GB_GCA_017860295.1	JAFNAS010000013.1_19	JAFNAS010000013.1_22	JAFNAS010000013.1_23				JAFNAS010000019.1_49	JAFNAS010000019.1_52	JAFNAS010000019.1_47					
1363	GB_GCA_002897615.1	BDTX01000021.1_40	BDTX01000021.1_43	BDTX01000021.1_44											
1364	RS_GCF_000025905.1	NC_014008.1_2849	NC_014008.1_2848	NC_014008.1_2847											
1365	RS_GCF_004025585.1	NZ_QTZO01000002.1_177	NZ_QTZO01000002.1_174	NZ_QTZO01000002.1_173											
1366	GB_GCA_903875675.1	CAIQXC010000936.1_5	CAIQXC010000936.1_6	CAIQXC010000936.1_7											
1367	GB_GCA_016928355.1	JAFGKW010000034.1_10	JAFGKW010000034.1_7	JAFGKW010000034.1_6							JAFGKW010000049.1_7	JAFGKW010000017.1_7			
1368	GB_GCA_011358715.1	DTND01000308.1_2	DTND01000308.1_6	DTND01000308.1_7											
1369	GB_GCA_009772895.1	WOUP01000008.1_46	WOUP01000008.1_47	WOUP01000008.1_48											
1370	RS_GCF_010669305.1	NZ_CP048649.1_196	NZ_CP048649.1_193	NZ_CP048649.1_194											
1371	GB_GCA_017460835.1	JAFUAD010000046.1_13	JAFUAD010000046.1_12	JAFUAD010000046.1_11											
1372	RS_GCF_901411515.1	NZ_CABDUX010000001.1_966	NZ_CABDUX010000001.1_964	NZ_CABDUX010000001.1_965											
1373	GB_GCA_016938235.1	JAFGVA010000017.1_27	JAFGVA010000017.1_24	JAFGVA010000017.1_23											
1374	GB_GCA_002869015.1	PKTT01000037.1_25	PKTT01000037.1_28	PKTT01000037.1_27											
1375	GB_GCA_004299845.1	CP036201.1_2459	CP036201.1_2462	CP036201.1_2463											
1376	GB_GCA_002395085.1	DGVV01000170.1_15	DGVV01000170.1_16	DGVV01000170.1_17											
1377	GB_GCA_002733995.1	NVXR01000005.1_140	NVXR01000005.1_143	NVXR01000005.1_144											
1378	RS_GCF_009762795.1	NZ_CP046400.1_1866	NZ_CP046400.1_1869	NZ_CP046400.1_1870											
1379	GB_GCA_017998195.1	JAGODN010000242.1_1	JAGODN010000242.1_4	JAGODN010000242.1_5											
1380	GB_GCA_016931575.1	JAFGEO010000164.1_11	JAFGEO010000164.1_8	JAFGEO010000164.1_7											
1381	GB_GCA_018128545.1	JAGSND010000004.1_42	JAGSND010000004.1_39	JAGSND010000004.1_38											
1382	GB_GCA_002448975.1	DKBO01000264.1_8	DKBO01000139.1_13	DKBO01000139.1_14											
1383	GB_GCA_002304345.1	NEUU01000012.1_19	NEUU01000012.1_16	NEUU01000012.1_15											
1384	RS_GCF_000375485.1	NZ_AQXE01000007.1_143	NZ_AQXE01000007.1_146	NZ_AQXE01000007.1_147											
1385	RS_GCF_004332115.1	NZ_SJPA01000001.1_399	NZ_SJPA01000001.1_402	NZ_SJPA01000001.1_403									NZ_SJPA01000003.1_109	NZ_SJPA01000003.1_111	NZ_SJPA01000003.1_110
1386	RS_GCF_900890425.1	NZ_CAAHFG010000003.1_190	NZ_CAAHFG010000003.1_187	NZ_CAAHFG010000003.1_186											
1387	GB_GCA_017541145.1	JAFXZT010000137.1_88	JAFXZT010000128.1_17	JAFXZT010000128.1_18											
1388	RS_GCF_000147875.1	NC_014507.1_263	NC_014507.1_260	NC_014507.1_259							NC_014507.1_1003	NC_014507.1_2371			
1389	RS_GCF_012516435.1	NZ_CP051216.1_2061	NZ_CP051216.1_2064	NZ_CP051216.1_2065											
1390	GB_GCA_014237395.1	JABZFP010000007.1_203	JABZFP010000007.1_200	JABZFP010000007.1_199											
1391	RS_GCF_000517085.1	NZ_KI912107.1_4066	NZ_KI912107.1_4063	NZ_KI912107.1_4062											
1392	RS_GCF_010646885.1	NZ_WIAA01000004.1_187	NZ_WIAA01000004.1_190	NZ_WIAA01000004.1_191											
1393	GB_GCA_016278715.1	JADQBH010000117.1_7	JADQBH010000117.1_10	JADQBH010000117.1_11											
1394	GB_GCA_017545245.1	JAFWPB010000036.1_10	JAFWPB010000036.1_5	JAFWPB010000036.1_7											
1395	RS_GCF_014202345.1	NZ_JACHGO010000003.1_26	NZ_JACHGO010000003.1_23	NZ_JACHGO010000003.1_22				NZ_JACHGO010000001.1_27	NZ_JACHGO010000001.1_30	NZ_JACHGO010000001.1_25					
1396	RS_GCF_018271995.1	NZ_JAGUCO010000002.1_302	NZ_JAGUCO010000002.1_299	NZ_JAGUCO010000002.1_298											
1397	RS_GCF_000517065.1	NZ_KI912105.1_2466	NZ_KI912105.1_2469	NZ_KI912105.1_2470											
1398	RS_GCF_005116655.2	NZ_CP050698.1_4536	NZ_CP050698.1_4539	NZ_CP050698.1_4540											
1399	RS_GCF_005116675.2	NZ_CP050699.1_219	NZ_CP050699.1_222	NZ_CP050699.1_223											
1400	GB_GCA_003242895.1	QKMY01000053.1_32	QKMY01000053.1_35	QKMY01000053.1_36											
1401	GB_GCA_903896745.1	CAITZA010000458.1_6	CAITZA010000458.1_3	CAITZA010000458.1_2											
1402	RS_GCF_000974365.1	NZ_BAZW01000003.1_124	NZ_BAZW01000003.1_121	NZ_BAZW01000003.1_120											
1403	GB_GCA_002923215.1	BDTI01000123.1_4	BDTI01000123.1_8	BDTI01000123.1_9											
1404	GB_GCA_902802325.1	CADCLV010000076.1_9	CADCLV010000069.1_5	CADCLV010000069.1_3											
1405	GB_GCA_016217725.1	JACRHB010000051.1_6	JACRHB010000124.1_12	JACRHB010000075.1_2											
1406	GB_GCA_902787975.1	CADAIP010000006.1_130	CADAIP010000006.1_132	CADAIP010000006.1_131											
1407	RS_GCF_002029235.1	NZ_MZGV01000018.1_18	NZ_MZGV01000018.1_15	NZ_MZGV01000018.1_14											
1408	RS_GCF_001659685.2	NZ_LXYE02000053.1_76	NZ_LXYE02000053.1_73	NZ_LXYE02000053.1_72											
1409	RS_GCF_009905255.1	NZ_CP047602.1_1009	NZ_CP047602.1_1010	NZ_CP047602.1_1011											
1410	RS_GCF_000784355.1	NZ_KN360939.1_51	NZ_KN360939.1_48	NZ_KN360939.1_47											
1411	GB_GCA_019136515.1	JAGVUB010000109.1_5	JAGVUB010000109.1_6	JAGVUB010000109.1_7											
1412	RS_GCF_000341895.1	NC_020409.1_2870	NC_020409.1_2873	NC_020409.1_2874											
1413	RS_GCF_000012485.1	NC_007512.1_1574	NC_007512.1_1577	NC_007512.1_1578									NC_007512.1_215	NC_007512.1_217	NC_007512.1_216
1414	GB_GCA_019163135.1	JAFLKR010000027.1_23	JAFLKR010000027.1_20	JAFLKR010000027.1_19											
1415	RS_GCF_000747665.1	NZ_BBKT01000028.1_10	NZ_BBKT01000028.1_9	NZ_BBKT01000028.1_8											
1416	RS_GCF_014230145.1	NZ_JACHVC010000008.1_89	NZ_JACHVC010000008.1_88	NZ_JACHVC010000008.1_87											
1417	RS_GCF_003121985.1	NZ_QEWP01000002.1_11	NZ_QEWP01000002.1_8	NZ_QEWP01000002.1_7											
1418	GB_GCA_002372875.1	DFJD01000024.1_8	DFJD01000057.1_9	DFJD01000024.1_5											
1419	GB_GCA_903952205.1	CAJBEZ010000070.1_9	CAJBEZ010000070.1_12	CAJBEZ010000070.1_13											
1420	GB_GCA_017551675.1	JAFZLC010000009.1_15	JAFZLC010000009.1_13	JAFZLC010000009.1_12											
1421	GB_GCA_017412115.1	JAFPYR010000059.1_4	JAFPYR010000025.1_8	JAFPYR010000130.1_1											
1422	GB_GCA_017553575.1	JAFZKQ010000084.1_15	JAFZKQ010000084.1_13	JAFZKQ010000108.1_16											
1423	GB_GCA_017430235.1	JAFRNH010000041.1_48	JAFRNH010000041.1_50	JAFRNH010000041.1_64											
1424	GB_GCA_902784425.1	CACZUS010000017.1_24	CACZUS010000017.1_26	CACZUS010000017.1_40											
1425	GB_GCA_003164335.1	PLTF01000063.1_40	PLTF01000063.1_37	PLTF01000063.1_36											
1426	GB_GCA_002412555.1	DHVH01000231.1_5	DHVH01000231.1_2	DHVH01000231.1_1											
1427	GB_GCA_017849585.1	JAFIGT010000017.1_81	JAFIGT010000017.1_84	JAFIGT010000017.1_85											
1428	GB_GCA_903871465.1	CAIQHB010000022.1_9	CAIQHB010000022.1_12	CAIQHB010000022.1_13							CAIQHB010000039.1_170	CAIQHB010000070.1_54			
1429	GB_GCA_002869005.1	PKTU01000030.1_7	PKTU01000188.1_13	PKTU01000188.1_14											
1430	GB_GCA_006210265.1	VCNC01000006.1_76	VCNC01000006.1_73	VCNC01000006.1_72											
1431	GB_GCA_003246265.1	QKAU01000017.1_72	QKAU01000017.1_75	QKAU01000017.1_76											
1432	RS_GCF_009914765.1	NZ_WYDS01000003.1_146	NZ_WYDS01000003.1_143	NZ_WYDS01000003.1_142											
1433	GB_GCA_015058405.1	SVCL01000070.1_57	SVCL01000070.1_54	SVCL01000141.1_10											
1434	GB_GCA_902802515.1	CADCMM010000018.1_11	CADCMM010000018.1_8	CADCMM010000018.1_9											
1435	GB_GCA_003252385.1	QKEH01000151.1_5	QKEH01000151.1_8	QKEH01000151.1_9											
1436	GB_GCA_013180605.1	QBUL01000168.1_2	QBUL01000168.1_5	QBUL01000168.1_6							QBUL01000076.1_4	QBUL01000111.1_3			
1437	GB_GCA_017965445.1	JAGCPZ010000016.1_2	JAGCPZ010000016.1_1	JAGCPZ010000065.1_1											
1438	GB_GCA_013042165.1	JABDQT010000294.1_1	JABDQT010000265.1_3	JABDQT010000265.1_2											
1439	GB_GCA_002237645.1	MJUZ01000014.1_9	MJUZ01000014.1_12	MJUZ01000014.1_13											
1440	RS_GCF_000166355.1	NC_014652.1_2160	NC_014652.1_2155	NC_014652.1_2154											
1441	RS_GCF_902702915.1	NZ_LR738849.1_1813	NZ_LR738849.1_1810	NZ_LR738849.1_1809				NZ_LR738849.1_697	NZ_LR738849.1_694	NZ_LR738849.1_699					
1442	GB_GCA_007695355.1	REDX01000195.1_9	REDX01000195.1_8	REDX01000195.1_7											
1443	GB_GCA_016937945.1	JAFGVP010000102.1_90	JAFGVP010000102.1_93	JAFGVP010000102.1_94											
